sid,time,pm25,pm10,no2,co,o3,so2
040001,2014-05-05 16:00:00,16,32,50,1.6,42,10
040001,2014-05-05 17:00:00,15,23,45,1.603,50,8
040001,2014-05-05 18:00:00,14,20,52,1.895,48,10
040001,2014-05-05 19:00:00,19,27,65,2.02,36,15
040001,2014-05-05 20:00:00,23,33,71,1.686,24,16
040001,2014-05-05 21:00:00,32,,66,1.6,21,62
040001,2014-05-05 22:00:00,40,,56,1.577,25,32
040001,2014-05-05 23:00:00,43,,66,1.617,15,34
040001,2014-05-06 00:00:00,45,,55,1.398,20,22
040001,2014-05-06 01:00:00,45,,41,1.31,34,20
040001,2014-05-06 02:00:00,39,,30,1.242,44,15
040001,2014-05-06 03:00:00,37,,22,1.166,57,12
040001,2014-05-06 04:00:00,43,,23,1.165,51,13
040001,2014-05-06 05:00:00,36,,23,1.181,53,13
040001,2014-05-06 06:00:00,29,,24,1.231,55,15
040001,2014-05-06 07:00:00,30,,25,1.372,48,13
040001,2014-05-06 08:00:00,27,28,40,2.074,39,20
040001,2014-05-06 09:00:00,28,39,48,2.231,33,35
040001,2014-05-06 10:00:00,31,43,46,1.746,32,77
040001,2014-05-06 11:00:00,30,50,46,1.603,30,50
040001,2014-05-06 12:00:00,32,59,50,1.636,30,77
040001,2014-05-06 13:00:00,37,56,48,1.8,36,45
040001,2014-05-06 14:00:00,42,67,58,1.618,26,37
040001,2014-05-06 15:00:00,45,58,49,1.944,40,34
040001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-06 17:00:00,47,67,63,2.024,25,48
040001,2014-05-06 18:00:00,47,75,53,2.261,28,22
040001,2014-05-06 19:00:00,43,70,62,2.443,25,24
040001,2014-05-06 20:00:00,43,58,57,1.902,27,27
040001,2014-05-06 21:00:00,49,51,56,1.614,25,22
040001,2014-05-06 22:00:00,57,,56,1.794,22,25
040001,2014-05-06 23:00:00,54,56,55,1.646,20,28
040001,2014-05-07 00:00:00,52,53,56,1.674,15,31
040001,2014-05-07 01:00:00,48,,57,4.418,76,29
040001,2014-05-07 02:00:00,45,,66,1.692,190,336
040001,2014-05-07 03:00:00,44,46,55,1.547,7,377
040001,2014-05-07 04:00:00,37,,44,1.438,11,17
040001,2014-05-07 05:00:00,32,,50,1.477,7,15
040001,2014-05-07 06:00:00,27,,50,1.477,5,15
040001,2014-05-07 07:00:00,22,,57,1.805,4,17
040001,2014-05-07 08:00:00,16,25,58,2.414,6,16
040001,2014-05-07 09:00:00,16,24,63,2.91,6,20
040001,2014-05-07 10:00:00,17,30,67,2.454,5,20
040001,2014-05-07 11:00:00,20,41,59,2.109,5,16
040001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-07 13:00:00,25,39,65,2.724,6,18
040001,2014-05-07 14:00:00,24,38,63,2.169,7,18
040001,2014-05-07 15:00:00,22,33,61,2.555,9,18
040001,2014-05-07 16:00:00,31,38,68,2.237,9,19
040001,2014-05-07 17:00:00,40,48,64,2.562,10,22
040001,2014-05-07 18:00:00,48,59,74,2.803,5,23
040001,2014-05-07 19:00:00,56,76,97,3.116,5,29
040001,2014-05-07 20:00:00,63,84,111,2.374,3,35
040001,2014-05-07 21:00:00,51,60,112,2.073,3,28
040001,2014-05-07 22:00:00,37,,106,2.271,4,41
040001,2014-05-07 23:00:00,37,,101,2.166,4,26
040001,2014-05-08 00:00:00,42,43,88,2.04,5,19
040001,2014-05-08 01:00:00,48,,82,1.995,5,22
040001,2014-05-08 02:00:00,46,,78,1.69,4,18
040001,2014-05-08 03:00:00,42,,76,1.717,3,17
040001,2014-05-08 04:00:00,42,,75,1.75,3,18
040001,2014-05-08 05:00:00,50,,80,1.794,3,25
040001,2014-05-08 06:00:00,47,49,79,1.895,4,28
040001,2014-05-08 07:00:00,46,52,83,2.686,5,36
040001,2014-05-08 08:00:00,51,104,96,4.343,6,48
040001,2014-05-08 09:00:00,50,107,90,3.722,6,40
040001,2014-05-08 10:00:00,55,103,109,3.1,5,53
040001,2014-05-08 11:00:00,78,140,92,2.388,3,40
040001,2014-05-08 12:00:00,90,157,88,2.775,6,34
040001,2014-05-08 13:00:00,84,146,96,2.791,7,34
040001,2014-05-08 14:00:00,84,144,95,2.366,9,33
040001,2014-05-08 15:00:00,82,138,102,3.026,6,34
040001,2014-05-08 16:00:00,84,146,118,2.607,4,29
040001,2014-05-08 17:00:00,60,116,110,2.767,4,25
040001,2014-05-08 18:00:00,46,52,109,2.973,4,28
040001,2014-05-08 19:00:00,38,,108,3.239,4,31
040001,2014-05-08 20:00:00,43,,105,2.779,4,33
040001,2014-05-08 21:00:00,42,,94,2.706,3,27
040001,2014-05-08 22:00:00,40,54,89,3.021,4,28
040001,2014-05-08 23:00:00,43,54,92,3.626,6,30
040001,2014-05-09 00:00:00,44,63,87,3.673,5,28
040001,2014-05-09 01:00:00,46,60,89,7.514,6,29
040001,2014-05-09 02:00:00,53,64,84,2.944,,26
040001,2014-05-09 03:00:00,54,69,62,2.686,3,
040001,2014-05-09 04:00:00,55,62,63,2.288,3,37
040001,2014-05-09 05:00:00,68,73,79,1.945,2,40
040001,2014-05-09 06:00:00,67,81,73,1.942,2,34
040001,2014-05-09 07:00:00,71,97,72,2.32,2,33
040001,2014-05-09 08:00:00,64,117,75,3.587,5,37
040001,2014-05-09 09:00:00,64,108,76,3.536,5,41
040001,2014-05-09 10:00:00,63,104,69,1.949,4,40
040001,2014-05-09 11:00:00,72,104,73,1.826,6,35
040001,2014-05-09 12:00:00,53,81,77,1.739,6,35
040001,2014-05-09 13:00:00,53,81,77,1.739,6,35
040001,2014-05-09 14:00:00,32,52,60,1.273,14,28
040001,2014-05-09 15:00:00,32,52,60,1.273,14,28
040001,2014-05-09 16:00:00,28,47,49,1.306,34,22
040001,2014-05-09 17:00:00,32,39,59,1.399,20,20
040001,2014-05-09 18:00:00,33,34,61,1.628,20,20
040001,2014-05-09 19:00:00,36,47,70,1.75,11,23
040001,2014-05-09 20:00:00,38,46,74,1.263,6,23
040001,2014-05-09 21:00:00,43,50,82,1.481,2,30
040001,2014-05-09 22:00:00,45,64,75,1.552,3,32
040001,2014-05-09 23:00:00,39,,67,1.252,5,28
040001,2014-05-10 00:00:00,29,38,53,0.948,12,29
040001,2014-05-10 01:00:00,31,,50,1.102,11,37
040001,2014-05-10 02:00:00,26,26,34,0.786,24,46
040001,2014-05-10 03:00:00,33,42,39,0.784,18,35
040001,2014-05-10 04:00:00,38,39,49,0.75,11,30
040001,2014-05-10 05:00:00,37,43,50,0.758,12,31
040001,2014-05-10 06:00:00,45,71,62,0.919,4,41
040001,2014-05-10 07:00:00,40,90,59,1.142,8,44
040001,2014-05-10 08:00:00,30,75,55,1.163,13,39
040001,2014-05-10 09:00:00,29,57,51,1.412,18,32
040001,2014-05-10 10:00:00,28,57,49,1.475,24,31
040001,2014-05-10 11:00:00,25,47,45,1.475,31,31
040001,2014-05-10 12:00:00,26,45,43,1.335,41,28
040001,2014-05-10 13:00:00,33,67,57,1.525,34,25
040001,2014-05-10 14:00:00,28,67,45,1.285,38,24
040001,2014-05-10 15:00:00,20,43,37,1.314,41,21
040001,2014-05-10 16:00:00,18,23,45,1.326,33,21
040001,2014-05-10 17:00:00,17,29,32,1.341,29,16
040001,2014-05-10 18:00:00,18,20,40,1.639,23,18
040001,2014-05-10 19:00:00,21,38,39,1.566,21,21
040001,2014-05-10 20:00:00,22,39,39,1.237,20,18
040001,2014-05-10 21:00:00,24,36,50,1.717,12,21
040001,2014-05-10 22:00:00,22,35,47,1.365,16,24
040001,2014-05-10 23:00:00,25,43,51,1.384,11,22
040001,2014-05-11 00:00:00,26,48,57,1.281,7,25
040001,2014-05-11 01:00:00,32,58,59,4.662,14,30
040001,2014-05-11 02:00:00,32,73,55,1.342,,160
040001,2014-05-11 03:00:00,27,57,36,1.25,3,498
040001,2014-05-11 04:00:00,36,53,65,1.008,2,31
040001,2014-05-11 05:00:00,46,90,55,1.037,2,38
040001,2014-05-11 06:00:00,44,87,49,1.152,3,38
040001,2014-05-11 07:00:00,35,72,48,1.625,4,33
040001,2014-05-11 08:00:00,33,77,48,1.648,7,36
040001,2014-05-11 09:00:00,29,63,41,1.789,15,37
040001,2014-05-11 10:00:00,23,44,45,2.268,15,27
040001,2014-05-11 11:00:00,21,39,36,1.452,19,32
040001,2014-05-11 12:00:00,22,50,27,1.074,28,38
040001,2014-05-11 13:00:00,23,44,28,0.975,32,20
040001,2014-05-11 14:00:00,22,52,22,0.796,38,12
040001,2014-05-11 15:00:00,22,52,22,0.796,38,12
040001,2014-05-11 16:00:00,18,,53,1.192,24,8
040001,2014-05-11 17:00:00,21,21,70,1.572,14,9
040001,2014-05-11 18:00:00,26,31,80,1.758,9,15
040001,2014-05-11 19:00:00,31,42,84,1.997,5,29
040001,2014-05-11 20:00:00,38,69,75,1.93,5,50
040001,2014-05-11 21:00:00,42,69,68,2.041,5,42
040001,2014-05-11 22:00:00,40,66,74,2.13,4,33
040001,2014-05-11 23:00:00,39,64,74,1.935,5,30
040001,2014-05-12 00:00:00,38,54,66,1.762,4,22
040001,2014-05-12 01:00:00,42,46,60,1.263,4,19
040001,2014-05-12 02:00:00,53,78,64,1.199,3,27
040001,2014-05-12 03:00:00,60,78,69,1.13,3,34
040001,2014-05-12 04:00:00,71,113,77,1.198,3,50
040001,2014-05-12 05:00:00,83,109,77,1.243,3,51
040001,2014-05-12 06:00:00,87,156,76,1.346,3,51
040001,2014-05-12 07:00:00,63,154,59,1.225,3,37
040001,2014-05-12 08:00:00,56,111,57,2.371,6,41
040001,2014-05-12 09:00:00,50,85,56,2.223,8,39
040001,2014-05-12 10:00:00,42,61,36,1.228,22,29
040001,2014-05-12 11:00:00,42,46,37,1.19,31,25
040001,2014-05-12 12:00:00,45,56,38,1.476,34,21
040001,2014-05-12 13:00:00,45,56,38,1.476,34,21
040001,2014-05-12 14:00:00,46,52,36,1.263,39,19
040001,2014-05-12 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-12 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-12 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-12 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
040001,2014-05-12 19:00:00,70,124,78,1.739,37,32
040001,2014-05-12 20:00:00,74,140,69,1.825,40,36
040001,2014-05-12 21:00:00,68,127,60,1.834,44,31
040001,2014-05-12 22:00:00,68,109,63,1.788,34,31
040001,2014-05-12 23:00:00,73,106,68,1.922,22,34
040001,2014-05-13 00:00:00,72,93,52,1.582,26,37
040001,2014-05-13 01:00:00,69,138,59,3.987,80,38
040001,2014-05-13 02:00:00,67,133,58,1.459,,427
040001,2014-05-13 03:00:00,69,113,48,1.317,4,222
040001,2014-05-13 04:00:00,70,118,54,1.279,4,62
040001,2014-05-13 05:00:00,67,112,72,1.309,3,60
040001,2014-05-13 06:00:00,68,116,66,1.406,4,62
040001,2014-05-13 07:00:00,67,135,63,1.716,5,58
040001,2014-05-13 08:00:00,85,203,78,3.124,7,74
040001,2014-05-13 09:00:00,88,219,80,3,8,74
040001,2014-05-13 10:00:00,104,290,100,2.626,9,87
040001,2014-05-13 11:00:00,98,295,97,2.412,11,62
040001,2014-05-13 12:00:00,96,264,109,2.331,24,46
040001,2014-05-13 13:00:00,83,222,92,1.866,37,27
040001,2014-05-13 14:00:00,20,142,29,0.938,29,12
040001,2014-05-13 15:00:00,19,,47,1.913,23,10
040001,2014-05-13 16:00:00,19,,47,1.913,23,10
040001,2014-05-13 17:00:00,19,40,31,1.255,41,8
040001,2014-05-13 18:00:00,20,43,27,1.223,27,7
040001,2014-05-13 19:00:00,20,42,33,1.31,19,7
040001,2014-05-13 20:00:00,19,41,22,0.895,20,6
040001,2014-05-13 21:00:00,18,30,20,0.924,18,8
040001,2014-05-13 22:00:00,18,25,24,0.82,15,7
040001,2014-05-13 23:00:00,18,31,35,0.89,9,10
040001,2014-05-14 00:00:00,21,41,35,0.967,7,24
040001,2014-05-14 01:00:00,23,49,38,1.089,6,31
040001,2014-05-14 02:00:00,25,54,38,1.042,5,34
040001,2014-05-14 03:00:00,23,58,39,1.024,4,37
040001,2014-05-14 04:00:00,21,50,37,0.889,4,26
040001,2014-05-14 05:00:00,23,55,38,0.727,5,38
040001,2014-05-14 06:00:00,22,60,38,0.927,5,54
040001,2014-05-14 07:00:00,22,60,36,1.758,7,31
040001,2014-05-14 08:00:00,20,69,43,3.295,8,29
040001,2014-05-14 09:00:00,17,64,51,2.936,9,24
040001,2014-05-14 10:00:00,16,47,29,1.449,19,15
040001,2014-05-14 11:00:00,14,40,27,0.992,25,10
040001,2014-05-14 12:00:00,14,36,22,1.061,35,8
040001,2014-05-14 13:00:00,14,28,20,1.167,41,7
040001,2014-05-14 14:00:00,13,28,13,0.8,46,6
040001,2014-05-14 15:00:00,15,29,20,0.902,43,6
040001,2014-05-14 16:00:00,19,35,20,0.8,44,6
040001,2014-05-14 17:00:00,20,30,20,0.897,37,5
040001,2014-05-14 18:00:00,25,42,26,1.09,30,5
040001,2014-05-14 19:00:00,28,49,48,1.511,12,6
040001,2014-05-14 20:00:00,28,45,36,1.012,12,5
040001,2014-05-14 21:00:00,29,43,51,1.079,3,5
040001,2014-05-14 22:00:00,27,51,37,1.147,7,6
040001,2014-05-14 23:00:00,26,42,41,1.067,5,5
040001,2014-05-15 00:00:00,26,41,36,0.947,6,5
040001,2014-05-15 01:00:00,28,42,30,5.535,7,5
040001,2014-05-15 02:00:00,34,62,36,0.876,,8
040001,2014-05-15 03:00:00,49,89,38,0.793,3,
040001,2014-05-15 04:00:00,36,71,39,0.698,5,30
040001,2014-05-15 05:00:00,37,56,34,0.713,5,15
040001,2014-05-15 06:00:00,45,66,36,0.848,4,18
040001,2014-05-15 07:00:00,32,84,35,1.126,4,12
040001,2014-05-15 08:00:00,36,88,38,1.603,6,10
040001,2014-05-15 09:00:00,31,84,27,1.497,12,6
040001,2014-05-15 10:00:00,30,44,15,0.945,21,5
040001,2014-05-15 11:00:00,32,44,18,0.894,30,5
040001,2014-05-15 12:00:00,64,75,37,1.113,32,6
040001,2014-05-15 13:00:00,66,101,33,1.159,56,5
040001,2014-05-15 14:00:00,64,86,23,1.012,89,5
040001,2014-05-15 15:00:00,63,86,34,1.421,93,6
040001,2014-05-15 16:00:00,63,86,34,1.421,93,6
040001,2014-05-15 17:00:00,42,62,59,1.429,68,7
040001,2014-05-15 18:00:00,54,75,60,1.756,69,8
040001,2014-05-15 19:00:00,54,95,70,1.952,52,7
040001,2014-05-15 20:00:00,57,85,73,1.707,43,7
040001,2014-05-15 21:00:00,58,84,54,1.349,46,6
040001,2014-05-15 22:00:00,69,74,47,1.48,38,6
040001,2014-05-15 23:00:00,67,90,55,1.49,23,7
040001,2014-05-16 00:00:00,70,112,56,1.494,16,7
040001,2014-05-16 01:00:00,67,125,61,1.52,10,9
040001,2014-05-16 02:00:00,70,129,50,1.316,13,11
040001,2014-05-16 03:00:00,69,107,53,1.255,9,8
040001,2014-05-16 04:00:00,68,99,44,1.227,12,6
040001,2014-05-16 05:00:00,65,70,40,1.18,12,6
040001,2014-05-16 06:00:00,67,72,57,1.352,7,8
040001,2014-05-16 07:00:00,68,136,78,1.922,7,10
040001,2014-05-16 08:00:00,69,177,79,2.594,8,9
040001,2014-05-16 09:00:00,66,128,71,2.128,12,7
040001,2014-05-16 10:00:00,66,128,71,2.128,12,7
040001,2014-05-16 11:00:00,61,112,74,1.568,25,6
040001,2014-05-16 12:00:00,52,98,53,1.43,52,6
040001,2014-05-16 13:00:00,46,79,44,1.264,77,6
040001,2014-05-16 14:00:00,30,56,31,0.911,62,5
040001,2014-05-16 15:00:00,28,,29,1.058,49,5
040001,2014-05-16 16:00:00,32,,25,0.954,44,5
040001,2014-05-16 17:00:00,28,46,33,1.368,39,6
040001,2014-05-16 18:00:00,44,56,55,1.706,24,8
040001,2014-05-16 19:00:00,66,80,77,2.042,15,8
040001,2014-05-16 20:00:00,69,98,77,1.356,8,7
040001,2014-05-16 21:00:00,70,77,80,1.385,4,8
040001,2014-05-16 22:00:00,71,,77,1.61,4,14
040001,2014-05-16 23:00:00,75,,76,1.537,4,12
040001,2014-05-17 00:00:00,92,95,72,1.645,4,23
040001,2014-05-17 01:00:00,72,109,62,4.595,6,16
040001,2014-05-17 02:00:00,60,111,67,1.298,,11
040001,2014-05-17 03:00:00,55,125,56,1.11,2,
040001,2014-05-17 04:00:00,37,90,38,0.869,3,37
040001,2014-05-17 05:00:00,34,45,38,0.819,4,75
040001,2014-05-17 06:00:00,35,53,32,0.826,4,51
040001,2014-05-17 07:00:00,23,48,26,1.18,7,24
040001,2014-05-17 08:00:00,24,52,31,1.578,7,22
040001,2014-05-17 09:00:00,22,52,28,1.862,8,20
040001,2014-05-17 10:00:00,20,40,22,1.408,12,10
040001,2014-05-17 11:00:00,20,27,21,1.044,16,8
040001,2014-05-17 12:00:00,21,31,17,0.92,29,6
040001,2014-05-17 13:00:00,17,51,19,0.899,29,5
040001,2014-05-17 14:00:00,16,37,19,0.989,37,5
040001,2014-05-17 15:00:00,19,,12,0.81,33,5
040001,2014-05-17 16:00:00,19,32,12,0.81,33,5
040001,2014-05-17 17:00:00,20,59,30,1.007,22,5
040001,2014-05-17 18:00:00,24,40,18,0.719,41,4
040001,2014-05-17 19:00:00,22,37,33,1.094,26,4
040001,2014-05-17 20:00:00,24,40,34,0.979,26,4
040001,2014-05-17 21:00:00,24,40,36,1.003,23,5
040001,2014-05-17 22:00:00,24,,57,1.16,9,6
040001,2014-05-17 23:00:00,26,47,73,1.165,6,7
040001,2014-05-18 00:00:00,29,32,66,1.058,8,11
040001,2014-05-18 01:00:00,36,52,59,1.05,3,12
040001,2014-05-18 02:00:00,46,66,57,0.988,2,9
040001,2014-05-18 03:00:00,45,79,64,0.944,3,11
040001,2014-05-18 04:00:00,50,86,64,0.964,2,11
040001,2014-05-18 05:00:00,49,94,66,1.071,4,16
040001,2014-05-18 06:00:00,49,96,59,1.055,4,25
040001,2014-05-18 07:00:00,62,131,57,1.654,3,25
040001,2014-05-18 08:00:00,61,189,62,1.769,5,21
040001,2014-05-18 09:00:00,54,175,76,1.826,7,17
040001,2014-05-18 10:00:00,47,140,72,1.633,10,10
040001,2014-05-18 11:00:00,35,97,48,1.255,17,9
040001,2014-05-18 12:00:00,35,97,48,1.255,17,9
040001,2014-05-18 13:00:00,32,60,35,1.222,46,6
040001,2014-05-18 14:00:00,27,32,21,1.016,39,5
040001,2014-05-18 15:00:00,27,32,21,1.016,39,5
040001,2014-05-18 16:00:00,25,58,36,1.158,25,6
040001,2014-05-18 17:00:00,25,,30,1.073,23,5
040001,2014-05-18 18:00:00,28,,40,1.619,15,6
040001,2014-05-18 19:00:00,25,31,24,0.867,33,4
040001,2014-05-18 20:00:00,26,,60,1.105,13,6
040001,2014-05-18 21:00:00,23,,64,1.044,14,5
040001,2014-05-18 22:00:00,23,,58,1.04,9,21
040001,2014-05-18 23:00:00,23,,51,1.115,12,20
040001,2014-05-19 00:00:00,25,26,44,0.978,10,15
040001,2014-05-19 01:00:00,26,,84,1.827,10,12
040001,2014-05-19 02:00:00,30,30,38,0.802,74,121
040001,2014-05-19 03:00:00,36,45,37,0.808,79,15
040001,2014-05-19 04:00:00,41,68,,,,
040001,2014-05-19 05:00:00,51,80,,,,
040001,2014-05-19 06:00:00,53,109,,,,
040001,2014-05-19 07:00:00,44,115,,,,
040001,2014-05-19 08:00:00,46,128,55,1.93,6,58
040001,2014-05-19 09:00:00,50,119,65,1.913,7,71
040001,2014-05-19 10:00:00,49,104,46,1.39,10,52
040001,2014-05-19 11:00:00,61,78,50,1.266,17,42
040001,2014-05-19 12:00:00,61,78,50,1.266,17,42
040001,2014-05-19 13:00:00,51,82,44,1.335,41,16
040001,2014-05-19 14:00:00,48,74,31,1.137,74,10
040001,2014-05-19 15:00:00,63,105,42,1.439,69,10
040001,2014-05-19 16:00:00,45,83,36,1.099,54,9
040001,2014-05-19 17:00:00,37,,35,1.335,49,6
040001,2014-05-19 18:00:00,37,51,45,1.343,37,6
040001,2014-05-19 19:00:00,36,,59,1.669,23,7
040001,2014-05-19 20:00:00,35,,42,1.359,27,6
040001,2014-05-19 21:00:00,35,58,42,1.359,27,6
040001,2014-05-19 22:00:00,42,47,74,1.327,6,7
040001,2014-05-19 23:00:00,40,40,55,1.268,10,7
040001,2014-05-20 00:00:00,43,44,68,1.343,4,8
040001,2014-05-20 01:00:00,44,,49,1.164,8,8
040001,2014-05-20 02:00:00,46,47,38,1.037,12,11
040001,2014-05-20 03:00:00,43,47,33,0.928,14,11
040001,2014-05-20 04:00:00,40,,39,0.847,8,19
040001,2014-05-20 05:00:00,37,,41,0.858,8,21
040001,2014-05-20 06:00:00,36,41,50,0.868,5,20
040001,2014-05-20 07:00:00,34,61,46,1.072,5,17
040001,2014-05-20 08:00:00,37,62,48,1.848,6,17
040001,2014-05-20 09:00:00,35,62,45,1.942,8,12
