sid,time,pm25,pm10,no2,co,o3,so2
026001,2014-05-03 21:00:00,18,34,24,1.211,91,18
026001,2014-05-03 22:00:00,17,39,24,1.178,77,18
026001,2014-05-03 23:00:00,19,35,29,1.181,80,18
026001,2014-05-04 00:00:00,24,32,30,1.145,60,24
026001,2014-05-04 01:00:00,29,39,26,1.153,59,121
026001,2014-05-04 02:00:00,29,44,20,1.145,62,20
026001,2014-05-04 03:00:00,26,36,112,1.106,49,12
026001,2014-05-04 04:00:00,25,33,71,1.115,48,13
026001,2014-05-04 05:00:00,30,31,15,1.091,137,18
026001,2014-05-04 06:00:00,30,32,15,1.08,61,25
026001,2014-05-04 07:00:00,28,30,12,1.073,75,20
026001,2014-05-04 08:00:00,31,33,12,1.08,70,20
026001,2014-05-04 09:00:00,28,31,13,1.097,68,18
026001,2014-05-04 10:00:00,22,31,18,1.092,68,24
026001,2014-05-04 11:00:00,29,31,24,1.161,64,28
026001,2014-05-04 12:00:00,40,,24,1.161,74,29
026001,2014-05-04 13:00:00,46,,19,1.159,96,19
026001,2014-05-04 14:00:00,47,,23,1.193,107,22
026001,2014-05-04 15:00:00,31,36,17,1.17,107,13
026001,2014-05-04 16:00:00,26,,20,1.166,97,13
026001,2014-05-04 17:00:00,32,,21,1.19,95,13
026001,2014-05-04 18:00:00,36,,41,1.256,75,23
026001,2014-05-04 19:00:00,45,,45,1.286,64,21
026001,2014-05-04 20:00:00,55,,49,1.344,52,22
026001,2014-05-04 21:00:00,53,,69,1.447,22,28
026001,2014-05-04 22:00:00,48,51,72,1.46,13,19
026001,2014-05-04 23:00:00,40,49,73,1.514,7,17
026001,2014-05-05 00:00:00,27,,69,1.534,9,24
026001,2014-05-05 01:00:00,8,17,18,1.319,,17
026001,2014-05-05 02:00:00,9,13,23,1.348,41,19
026001,2014-05-05 03:00:00,13,16,31,1.377,34,
026001,2014-05-05 04:00:00,12,22,25,1.324,40,26
026001,2014-05-05 05:00:00,15,19,,1.302,35,29
026001,2014-05-05 06:00:00,19,30,39,1.468,33,40
026001,2014-05-05 07:00:00,21,34,38,,39,38
026001,2014-05-05 08:00:00,20,34,38,1.313,45,38
026001,2014-05-05 09:00:00,14,36,32,1.275,58,31
026001,2014-05-05 10:00:00,11,30,24,1.22,71,22
026001,2014-05-05 11:00:00,10,17,15,1.179,87,17
026001,2014-05-05 12:00:00,10,23,13,1.151,95,17
026001,2014-05-05 13:00:00,12,13,15,1.154,97,18
026001,2014-05-05 14:00:00,12,13,15,1.154,97,18
026001,2014-05-05 15:00:00,17,32,21,1.175,82,26
026001,2014-05-05 16:00:00,18,29,26,1.162,70,21
026001,2014-05-05 17:00:00,21,24,33,1.158,61,17
026001,2014-05-05 18:00:00,28,35,36,1.211,54,15
026001,2014-05-05 19:00:00,24,,37,1.279,50,11
026001,2014-05-05 20:00:00,32,,42,1.295,41,19
026001,2014-05-05 21:00:00,22,26,33,1.195,49,11
026001,2014-05-05 22:00:00,19,19,26,1.117,55,10
026001,2014-05-05 23:00:00,26,,36,1.195,39,15
026001,2014-05-06 00:00:00,34,,31,1.265,37,16
026001,2014-05-06 01:00:00,38,,33,1.314,34,19
026001,2014-05-06 02:00:00,41,,37,1.318,24,25
026001,2014-05-06 03:00:00,46,,43,1.315,18,33
026001,2014-05-06 04:00:00,40,,33,1.266,27,24
026001,2014-05-06 05:00:00,41,,39,1.268,20,33
026001,2014-05-06 06:00:00,38,,28,1.238,28,20
026001,2014-05-06 07:00:00,35,,28,1.287,26,20
026001,2014-05-06 08:00:00,34,,25,1.306,30,19
026001,2014-05-06 09:00:00,34,,34,1.417,24,25
026001,2014-05-06 10:00:00,31,32,43,1.389,24,39
026001,2014-05-06 11:00:00,30,33,52,1.394,23,38
026001,2014-05-06 12:00:00,29,37,49,1.404,29,30
026001,2014-05-06 13:00:00,31,46,55,1.465,31,29
026001,2014-05-06 14:00:00,44,77,72,1.439,24,43
026001,2014-05-06 15:00:00,63,76,74,1.514,21,50
026001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
026001,2014-05-06 17:00:00,57,63,66,1.581,22,31
026001,2014-05-06 18:00:00,57,,66,1.69,16,27
026001,2014-05-06 19:00:00,55,,62,1.685,15,24
026001,2014-05-06 20:00:00,55,56,67,1.685,11,29
026001,2014-05-06 21:00:00,56,57,62,1.708,7,23
026001,2014-05-06 22:00:00,59,,66,1.648,7,31
026001,2014-05-06 23:00:00,63,,72,1.615,5,39
026001,2014-05-07 00:00:00,62,65,72,1.636,4,37
026001,2014-05-07 01:00:00,65,65,58,1.66,4,36
026001,2014-05-07 02:00:00,65,75,78,1.723,5,29
026001,2014-05-07 03:00:00,58,61,79,1.637,4,19
026001,2014-05-07 04:00:00,56,,79,1.63,4,16
026001,2014-05-07 05:00:00,52,,76,1.624,4,16
026001,2014-05-07 06:00:00,41,,65,1.54,6,12
026001,2014-05-07 07:00:00,41,,50,1.456,11,14
026001,2014-05-07 08:00:00,44,,62,1.696,5,31
026001,2014-05-07 09:00:00,28,28,59,1.74,7,21
026001,2014-05-07 10:00:00,19,27,51,1.795,9,22
026001,2014-05-07 11:00:00,25,26,60,1.786,9,30
026001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
026001,2014-05-07 13:00:00,26,28,67,1.474,18,15
026001,2014-05-07 14:00:00,26,33,59,1.474,30,10
026001,2014-05-07 15:00:00,27,27,59,1.511,37,9
026001,2014-05-07 16:00:00,37,,76,1.157,23,13
026001,2014-05-07 17:00:00,30,36,75,1.175,29,28
026001,2014-05-07 18:00:00,32,35,73,1.265,40,16
026001,2014-05-07 19:00:00,40,46,88,1.337,25,11
026001,2014-05-07 20:00:00,43,51,94,1.362,15,13
026001,2014-05-07 21:00:00,46,53,89,1.392,12,13
026001,2014-05-07 22:00:00,51,,89,1.382,7,22
026001,2014-05-07 23:00:00,49,,83,1.389,7,14
026001,2014-05-08 00:00:00,50,,85,1.413,5,17
026001,2014-05-08 01:00:00,45,,85,1.462,4,14
026001,2014-05-08 02:00:00,38,,81,1.41,4,10
026001,2014-05-08 03:00:00,33,,75,1.364,4,9
026001,2014-05-08 04:00:00,31,,68,1.314,5,7
026001,2014-05-08 05:00:00,31,,74,1.361,4,10
026001,2014-05-08 06:00:00,31,32,75,1.38,4,11
026001,2014-05-08 07:00:00,29,32,73,1.407,5,9
026001,2014-05-08 08:00:00,31,34,64,1.423,8,9
026001,2014-05-08 09:00:00,36,,63,1.472,13,10
026001,2014-05-08 10:00:00,37,,63,1.408,17,11
026001,2014-05-08 11:00:00,32,,56,1.305,29,15
026001,2014-05-08 12:00:00,49,,71,1.491,34,31
026001,2014-05-08 13:00:00,59,65,73,1.375,41,37
026001,2014-05-08 14:00:00,73,73,77,1.406,59,27
026001,2014-05-08 15:00:00,80,,77,1.43,71,26
026001,2014-05-08 16:00:00,94,,80,1.44,60,32
026001,2014-05-08 17:00:00,94,,88,1.48,54,41
026001,2014-05-08 18:00:00,85,90,108,1.726,22,31
026001,2014-05-08 19:00:00,72,86,133,1.863,4,32
026001,2014-05-08 20:00:00,35,44,124,1.921,4,30
026001,2014-05-08 21:00:00,28,35,111,1.691,7,22
026001,2014-05-08 22:00:00,18,20,81,1.37,15,12
026001,2014-05-08 23:00:00,32,32,99,1.684,4,17
026001,2014-05-09 00:00:00,37,38,87,1.68,5,14
026001,2014-05-09 01:00:00,38,49,79,1.549,4,27
026001,2014-05-09 02:00:00,31,45,69,1.425,4,19
026001,2014-05-09 03:00:00,26,36,57,1.272,5,14
026001,2014-05-09 04:00:00,23,23,48,1.19,7,11
026001,2014-05-09 05:00:00,19,20,27,1.054,15,9
026001,2014-05-09 06:00:00,26,,31,0.897,23,33
026001,2014-05-09 07:00:00,45,,41,0.98,17,31
026001,2014-05-09 08:00:00,41,,46,1.014,16,20
026001,2014-05-09 09:00:00,36,,43,0.977,17,24
026001,2014-05-09 10:00:00,17,,40,1.282,19,16
026001,2014-05-09 11:00:00,11,,,7.597,21,15
026001,2014-05-09 12:00:00,8,9,24,0.645,29,12
026001,2014-05-09 13:00:00,8,9,24,0.645,29,12
026001,2014-05-09 14:00:00,12,17,26,0.961,27,9
026001,2014-05-09 15:00:00,12,17,26,0.961,27,9
026001,2014-05-09 16:00:00,13,30,17,0.802,41,11
026001,2014-05-09 17:00:00,18,24,17,0.729,41,9
026001,2014-05-09 18:00:00,14,18,21,0.765,36,8
026001,2014-05-09 19:00:00,17,19,35,0.803,24,12
026001,2014-05-09 20:00:00,13,21,21,0.754,34,8
026001,2014-05-09 21:00:00,8,8,6,0.664,47,6
026001,2014-05-09 22:00:00,8,9,25,0.64,50,6
026001,2014-05-09 23:00:00,11,11,13,0.631,46,7
026001,2014-05-10 00:00:00,12,13,10,0.592,48,6
026001,2014-05-10 01:00:00,12,13,9,0.592,46,6
026001,2014-05-10 02:00:00,13,14,15,0.583,50,11
026001,2014-05-10 03:00:00,8,12,6,0.535,68,9
026001,2014-05-10 04:00:00,12,,10,0.54,62,10
026001,2014-05-10 05:00:00,12,17,10,0.527,60,10
026001,2014-05-10 06:00:00,16,16,12,0.566,55,14
026001,2014-05-10 07:00:00,19,19,12,0.558,54,13
026001,2014-05-10 08:00:00,17,20,16,0.567,55,17
026001,2014-05-10 09:00:00,15,18,12,0.574,63,19
026001,2014-05-10 10:00:00,19,28,16,0.667,61,17
026001,2014-05-10 11:00:00,24,35,17,0.74,65,16
026001,2014-05-10 12:00:00,18,34,15,0.693,73,11
026001,2014-05-10 13:00:00,12,27,5,0.582,81,8
026001,2014-05-10 14:00:00,8,17,1,0.54,74,8
026001,2014-05-10 15:00:00,6,12,1,0.523,61,7
026001,2014-05-10 16:00:00,7,11,1,0.525,57,7
026001,2014-05-10 17:00:00,7,12,1,0.521,58,6
026001,2014-05-10 18:00:00,6,11,9,0.494,61,5
026001,2014-05-10 19:00:00,7,8,9,0.499,68,5
026001,2014-05-10 20:00:00,8,,12,0.541,66,6
026001,2014-05-10 21:00:00,8,10,21,0.619,52,10
026001,2014-05-10 22:00:00,8,12,17,0.615,51,9
026001,2014-05-10 23:00:00,10,,14,0.578,52,7
026001,2014-05-11 00:00:00,12,30,18,0.597,44,9
026001,2014-05-11 01:00:00,10,27,15,0.569,47,8
026001,2014-05-11 02:00:00,12,22,16,0.57,37,7
026001,2014-05-11 03:00:00,12,20,18,0.581,31,7
026001,2014-05-11 04:00:00,11,17,20,0.562,33,10
026001,2014-05-11 05:00:00,14,19,18,0.602,36,10
026001,2014-05-11 06:00:00,18,21,23,0.579,27,11
026001,2014-05-11 07:00:00,8,14,12,0.551,51,7
026001,2014-05-11 08:00:00,5,7,10,0.509,61,5
026001,2014-05-11 09:00:00,7,,9,0.535,63,5
026001,2014-05-11 10:00:00,8,,12,0.564,58,7
026001,2014-05-11 11:00:00,15,17,25,0.692,52,14
026001,2014-05-11 12:00:00,9,25,18,0.643,57,12
026001,2014-05-11 13:00:00,10,17,13,0.588,59,9
026001,2014-05-11 14:00:00,12,25,9,0.551,59,7
026001,2014-05-11 15:00:00,12,25,9,0.551,59,7
026001,2014-05-11 16:00:00,14,22,10,0.542,80,4
026001,2014-05-11 17:00:00,12,,13,0.582,65,5
026001,2014-05-11 18:00:00,20,,16,0.664,55,5
026001,2014-05-11 19:00:00,9,13,17,0.765,40,5
026001,2014-05-11 20:00:00,13,14,36,0.841,27,7
026001,2014-05-11 21:00:00,29,32,59,0.956,12,10
026001,2014-05-11 22:00:00,30,36,47,0.885,12,9
026001,2014-05-11 23:00:00,39,,56,0.971,9,11
026001,2014-05-12 00:00:00,33,39,52,1.005,5,11
026001,2014-05-12 01:00:00,48,,62,1.113,,19
026001,2014-05-12 02:00:00,55,67,70,1.262,4,29
026001,2014-05-12 03:00:00,55,69,73,1.371,4,
026001,2014-05-12 04:00:00,70,77,79,1.436,4,49
026001,2014-05-12 05:00:00,,82,,1.223,4,33
026001,2014-05-12 06:00:00,,92,63,1.113,4,42
026001,2014-05-12 07:00:00,76,118,60,,5,62
026001,2014-05-12 08:00:00,63,94,47,1.012,9,41
026001,2014-05-12 09:00:00,65,,45,1.062,11,41
026001,2014-05-12 10:00:00,57,84,55,1.138,14,66
026001,2014-05-12 11:00:00,41,73,54,1.138,24,56
026001,2014-05-12 12:00:00,43,69,60,1.137,24,65
026001,2014-05-12 13:00:00,43,69,60,1.137,24,65
026001,2014-05-12 14:00:00,52,73,56,1.119,51,68
026001,2014-05-12 15:00:00,59,91,61,1.177,75,61
026001,2014-05-12 16:00:00,69,95,62,1.194,104,53
026001,2014-05-12 17:00:00,78,87,59,1.199,119,44
026001,2014-05-12 18:00:00,69,77,56,1.201,129,40
026001,2014-05-12 19:00:00,71,91,75,1.326,99,50
026001,2014-05-12 20:00:00,70,96,76,1.419,64,35
026001,2014-05-12 21:00:00,67,88,60,1.492,39,27
026001,2014-05-12 22:00:00,69,94,44,1.49,27,26
026001,2014-05-12 23:00:00,85,96,98,1.643,12,23
026001,2014-05-13 00:00:00,94,128,104,1.635,8,20
026001,2014-05-13 01:00:00,83,107,78,1.556,10,18
026001,2014-05-13 02:00:00,75,101,77,1.682,5,20
026001,2014-05-13 03:00:00,72,96,75,1.778,4,18
026001,2014-05-13 04:00:00,65,101,68,1.73,4,36
026001,2014-05-13 05:00:00,68,109,63,1.769,5,59
026001,2014-05-13 06:00:00,72,120,61,1.847,5,64
026001,2014-05-13 07:00:00,73,117,60,1.887,5,66
026001,2014-05-13 08:00:00,82,141,68,1.936,7,81
026001,2014-05-13 09:00:00,117,,97,1.945,15,83
026001,2014-05-13 10:00:00,98,193,88,1.592,37,44
026001,2014-05-13 11:00:00,35,62,20,0.966,59,15
026001,2014-05-13 12:00:00,26,41,8,0.823,75,11
026001,2014-05-13 13:00:00,15,36,3,0.703,66,9
026001,2014-05-13 14:00:00,10,37,2,0.595,61,9
026001,2014-05-13 15:00:00,9,28,1,0.582,55,6
026001,2014-05-13 16:00:00,9,28,1,0.582,55,6
026001,2014-05-13 17:00:00,8,19,3,0.554,54,8
026001,2014-05-13 18:00:00,8,26,3,0.542,52,7
026001,2014-05-13 19:00:00,8,28,5,0.551,48,7
026001,2014-05-13 20:00:00,9,21,6,0.557,46,9
026001,2014-05-13 21:00:00,8,19,9,0.583,42,13
026001,2014-05-13 22:00:00,8,19,7,0.572,41,9
026001,2014-05-13 23:00:00,8,16,3,0.534,44,7
026001,2014-05-14 00:00:00,8,14,3,0.533,43,6
026001,2014-05-14 01:00:00,8,21,3,0.541,40,6
026001,2014-05-14 02:00:00,7,18,3,0.545,36,6
026001,2014-05-14 03:00:00,8,15,3,0.547,36,6
026001,2014-05-14 04:00:00,9,18,5,0.556,32,6
026001,2014-05-14 05:00:00,8,19,4,0.551,24,5
026001,2014-05-14 06:00:00,9,15,4,0.564,33,6
026001,2014-05-14 07:00:00,12,19,5,0.578,39,8
026001,2014-05-14 08:00:00,13,20,6,0.577,39,11
026001,2014-05-14 09:00:00,11,24,5,0.604,43,10
026001,2014-05-14 10:00:00,12,17,4,0.617,51,9
026001,2014-05-14 11:00:00,14,35,4,0.613,60,9
026001,2014-05-14 12:00:00,16,36,5,0.61,66,9
026001,2014-05-14 13:00:00,17,35,4,0.583,70,9
026001,2014-05-14 14:00:00,16,34,2,0.559,66,7
026001,2014-05-14 15:00:00,15,30,2,0.553,66,7
026001,2014-05-14 16:00:00,15,34,3,0.555,64,8
026001,2014-05-14 17:00:00,14,29,3,0.532,62,7
026001,2014-05-14 18:00:00,14,26,3,0.512,60,6
026001,2014-05-14 19:00:00,15,23,4,0.51,53,6
026001,2014-05-14 20:00:00,17,22,11,0.544,43,13
026001,2014-05-14 21:00:00,14,22,5,0.523,47,6
026001,2014-05-14 22:00:00,13,19,6,0.555,43,7
026001,2014-05-14 23:00:00,14,16,11,0.59,31,12
026001,2014-05-15 00:00:00,13,20,10,0.594,25,8
026001,2014-05-15 01:00:00,12,28,9,0.58,27,8
026001,2014-05-15 02:00:00,13,22,8,0.564,29,8
026001,2014-05-15 03:00:00,13,20,8,0.579,31,9
026001,2014-05-15 04:00:00,13,20,11,0.584,25,9
026001,2014-05-15 05:00:00,12,22,11,0.606,20,9
026001,2014-05-15 06:00:00,15,19,9,0.588,22,8
026001,2014-05-15 07:00:00,14,19,8,0.623,21,8
026001,2014-05-15 08:00:00,14,20,10,0.665,31,16
026001,2014-05-15 09:00:00,16,33,6,0.596,52,14
026001,2014-05-15 10:00:00,19,31,4,0.615,62,10
026001,2014-05-15 11:00:00,24,40,5,0.611,77,10
026001,2014-05-15 12:00:00,49,54,28,0.783,85,28
026001,2014-05-15 13:00:00,,103,35,0.944,145,40
026001,2014-05-15 14:00:00,63,97,24,0.82,156,33
026001,2014-05-15 15:00:00,21,46,9,0.589,94,10
026001,2014-05-15 16:00:00,21,46,9,0.589,94,10
026001,2014-05-15 17:00:00,12,,11,0.643,75,5
026001,2014-05-15 18:00:00,11,,14,0.663,64,6
026001,2014-05-15 19:00:00,17,18,38,0.839,39,12
026001,2014-05-15 20:00:00,17,25,24,0.774,32,8
026001,2014-05-15 21:00:00,26,,55,0.978,15,30
026001,2014-05-15 22:00:00,33,44,70,1.146,5,36
026001,2014-05-15 23:00:00,36,44,66,1.192,4,32
026001,2014-05-16 00:00:00,34,46,61,1.174,4,27
026001,2014-05-16 01:00:00,40,65,63,1.172,4,29
026001,2014-05-16 02:00:00,58,67,67,1.275,4,32
026001,2014-05-16 03:00:00,80,95,70,1.511,4,63
026001,2014-05-16 04:00:00,79,99,66,1.56,4,63
026001,2014-05-16 05:00:00,69,89,63,1.512,4,50
026001,2014-05-16 06:00:00,57,76,52,1.502,4,31
026001,2014-05-16 07:00:00,56,66,52,1.584,7,38
026001,2014-05-16 08:00:00,71,73,57,1.688,13,55
026001,2014-05-16 09:00:00,88,109,73,1.924,19,62
026001,2014-05-16 10:00:00,88,109,73,1.924,19,62
026001,2014-05-16 11:00:00,48,79,43,1.132,61,30
026001,2014-05-16 12:00:00,35,72,24,0.969,80,22
026001,2014-05-16 13:00:00,42,69,27,0.927,96,21
026001,2014-05-16 14:00:00,11,37,2,0.641,75,8
026001,2014-05-16 15:00:00,11,24,3,0.627,69,7
026001,2014-05-16 16:00:00,12,21,8,0.647,57,9
026001,2014-05-16 17:00:00,14,32,17,0.695,66,8
026001,2014-05-16 18:00:00,12,28,15,0.661,65,6
026001,2014-05-16 19:00:00,17,17,23,0.809,56,9
026001,2014-05-16 20:00:00,13,20,12,0.753,46,8
026001,2014-05-16 21:00:00,11,16,8,0.674,42,8
026001,2014-05-16 22:00:00,20,27,21,0.83,19,12
026001,2014-05-16 23:00:00,11,20,6,0.644,34,10
026001,2014-05-17 00:00:00,9,15,2,0.592,40,5
026001,2014-05-17 01:00:00,9,30,2,0.58,39,6
026001,2014-05-17 02:00:00,9,17,2,0.577,40,7
026001,2014-05-17 03:00:00,9,16,2,0.572,37,7
026001,2014-05-17 04:00:00,9,12,3,0.568,37,8
026001,2014-05-17 05:00:00,8,15,2,0.56,37,7
026001,2014-05-17 06:00:00,10,13,2,0.568,40,7
026001,2014-05-17 07:00:00,10,17,3,0.576,38,8
026001,2014-05-17 08:00:00,10,16,4,0.575,36,8
026001,2014-05-17 09:00:00,11,21,4,0.591,38,8
026001,2014-05-17 10:00:00,11,22,2,0.583,46,8
026001,2014-05-17 11:00:00,11,29,1,0.569,53,7
026001,2014-05-17 12:00:00,13,28,3,0.569,61,7
026001,2014-05-17 13:00:00,12,30,4,0.58,60,7
026001,2014-05-17 14:00:00,10,28,2,0.554,61,5
026001,2014-05-17 15:00:00,11,23,2,0.562,63,5
026001,2014-05-17 16:00:00,11,23,2,0.562,63,5
026001,2014-05-17 17:00:00,12,19,3,0.562,59,7
026001,2014-05-17 18:00:00,12,24,5,0.554,51,9
026001,2014-05-17 19:00:00,12,23,11,0.573,60,15
026001,2014-05-17 20:00:00,10,24,24,0.622,70,12
026001,2014-05-17 21:00:00,8,13,14,0.536,79,5
026001,2014-05-17 22:00:00,17,,34,0.672,39,17
026001,2014-05-17 23:00:00,15,,27,0.708,30,8
026001,2014-05-18 00:00:00,15,,35,0.769,19,10
026001,2014-05-18 01:00:00,19,23,37,0.792,9,124
026001,2014-05-18 02:00:00,21,33,47,0.824,7,20
026001,2014-05-18 03:00:00,20,34,128,0.808,5,22
026001,2014-05-18 04:00:00,31,42,78,0.933,7,25
026001,2014-05-18 05:00:00,32,51,46,0.954,120,22
026001,2014-05-18 06:00:00,41,52,53,1.094,4,25
026001,2014-05-18 07:00:00,57,73,62,1.293,5,35
026001,2014-05-18 08:00:00,60,80,65,1.334,8,30
026001,2014-05-18 09:00:00,82,99,91,1.641,12,34
026001,2014-05-18 10:00:00,79,109,90,1.542,31,29
026001,2014-05-18 11:00:00,55,81,61,1.186,60,26
026001,2014-05-18 12:00:00,55,81,61,1.186,60,26
026001,2014-05-18 13:00:00,9,48,3,0.627,57,9
026001,2014-05-18 14:00:00,9,33,4,0.603,50,8
026001,2014-05-18 15:00:00,9,11,2,0.591,49,6
026001,2014-05-18 16:00:00,9,15,2,0.587,54,6
026001,2014-05-18 17:00:00,8,15,3,0.592,56,7
026001,2014-05-18 18:00:00,9,20,5,0.605,47,8
026001,2014-05-18 19:00:00,8,16,6,0.595,44,8
026001,2014-05-18 20:00:00,8,18,13,0.593,65,9
026001,2014-05-18 21:00:00,8,,11,0.6,60,10
026001,2014-05-18 22:00:00,8,10,10,0.61,52,10
026001,2014-05-18 23:00:00,12,14,38,0.734,24,25
026001,2014-05-19 00:00:00,19,40,51,0.826,12,42
026001,2014-05-19 01:00:00,33,52,60,0.904,,66
026001,2014-05-19 02:00:00,34,99,67,1.001,5,55
026001,2014-05-19 03:00:00,40,61,67,1.041,5,
026001,2014-05-19 04:00:00,45,62,69,1.125,4,56
026001,2014-05-19 05:00:00,50,60,,1.157,4,63
026001,2014-05-19 06:00:00,51,69,59,1.215,4,64
026001,2014-05-19 07:00:00,44,65,53,,7,52
026001,2014-05-19 08:00:00,56,62,53,1.281,11,66
026001,2014-05-19 09:00:00,68,80,61,1.4,13,75
026001,2014-05-19 10:00:00,76,92,67,1.418,16,96
026001,2014-05-19 11:00:00,82,116,66,1.318,22,94
026001,2014-05-19 12:00:00,82,116,66,1.318,22,94
026001,2014-05-19 13:00:00,105,139,89,1.398,107,78
026001,2014-05-19 14:00:00,99,136,73,1.331,185,65
026001,2014-05-19 15:00:00,90,131,56,1.211,208,43
026001,2014-05-19 16:00:00,27,72,22,0.812,106,14
026001,2014-05-19 17:00:00,17,19,20,0.734,91,9
026001,2014-05-19 18:00:00,9,,10,0.677,87,5
026001,2014-05-19 19:00:00,4,,5,0.635,91,5
026001,2014-05-19 20:00:00,5,,12,0.665,72,11
026001,2014-05-19 21:00:00,5,8,12,0.665,72,11
026001,2014-05-19 22:00:00,9,11,23,0.812,45,14
026001,2014-05-19 23:00:00,7,7,16,0.748,48,9
026001,2014-05-20 00:00:00,8,10,10,0.725,48,7
026001,2014-05-20 01:00:00,7,21,10,0.708,40,7
026001,2014-05-20 02:00:00,7,16,18,0.738,31,8
026001,2014-05-20 03:00:00,8,22,17,0.722,30,10
026001,2014-05-20 04:00:00,10,16,11,0.713,30,9
026001,2014-05-20 05:00:00,18,28,31,0.814,16,28
026001,2014-05-20 06:00:00,22,55,37,0.845,9,32
026001,2014-05-20 07:00:00,20,46,24,0.833,13,23
026001,2014-05-20 08:00:00,33,44,40,0.959,13,52
026001,2014-05-20 09:00:00,52,78,47,1.03,14,63
026001,2014-05-20 10:00:00,48,73,40,1.075,21,48
