sid,time,pm25,pm10,no2,co,o3,so2
031001,2014-05-09 13:00:00,26,45,8,0.847,110,20
031001,2014-05-09 14:00:00,23,27,1,0.66,86,17
031001,2014-05-09 15:00:00,23,27,1,0.66,86,17
031001,2014-05-09 16:00:00,14,22,3,0.647,94,15
031001,2014-05-09 17:00:00,20,24,3,0.671,86,16
031001,2014-05-09 18:00:00,23,29,1,0.679,82,13
031001,2014-05-09 19:00:00,26,32,8,0.763,62,19
031001,2014-05-09 20:00:00,20,38,14,0.762,35,18
031001,2014-05-09 21:00:00,19,39,12,0.801,30,16
031001,2014-05-09 22:00:00,22,36,9,0.817,35,14
031001,2014-05-09 23:00:00,18,34,10,0.785,27,13
031001,2014-05-10 00:00:00,16,30,7,0.65,48,17
031001,2014-05-10 01:00:00,18,32,8,0.645,53,13
031001,2014-05-10 02:00:00,12,28,9,0.604,57,19
031001,2014-05-10 03:00:00,13,24,11,0.592,55,20
031001,2014-05-10 04:00:00,22,26,26,0.602,37,25
031001,2014-05-10 05:00:00,24,,47,0.619,10,42
031001,2014-05-10 06:00:00,23,25,31,0.638,30,43
031001,2014-05-10 07:00:00,24,28,15,0.648,51,21
031001,2014-05-10 08:00:00,26,35,6,0.692,60,15
031001,2014-05-10 09:00:00,13,27,4,0.694,63,15
031001,2014-05-10 10:00:00,14,28,5,0.685,62,14
031001,2014-05-10 11:00:00,13,33,6,0.68,64,15
031001,2014-05-10 12:00:00,16,32,3,0.646,81,17
031001,2014-05-10 13:00:00,19,32,2,0.632,87,14
031001,2014-05-10 14:00:00,20,29,2,0.634,87,13
031001,2014-05-10 15:00:00,17,27,3,0.628,85,13
031001,2014-05-10 16:00:00,14,32,4,0.654,79,16
031001,2014-05-10 17:00:00,19,41,3,0.652,74,17
031001,2014-05-10 18:00:00,26,55,7,0.641,66,15
031001,2014-05-10 19:00:00,24,65,7,0.655,54,20
031001,2014-05-10 20:00:00,22,48,9,0.725,40,29
031001,2014-05-10 21:00:00,22,49,13,0.731,49,25
031001,2014-05-10 22:00:00,22,49,13,0.731,49,25
031001,2014-05-10 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-11 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 15:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 19:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 20:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 21:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 22:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-12 23:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 01:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 02:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 03:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 04:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 05:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 06:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 07:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 08:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 09:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 11:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 13:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 14:00:00,NULL,NULL,NULL,NULL,NULL,NULL
031001,2014-05-13 15:00:00,25,26,1,0.663,77,13
031001,2014-05-13 16:00:00,25,26,1,0.663,77,13
031001,2014-05-13 17:00:00,22,35,2,0.642,55,15
031001,2014-05-13 18:00:00,19,33,2,0.636,44,13
031001,2014-05-13 19:00:00,20,29,3,0.638,38,12
031001,2014-05-13 20:00:00,23,33,4,0.65,34,15
031001,2014-05-13 21:00:00,21,31,7,0.655,29,24
031001,2014-05-13 22:00:00,22,32,5,0.649,29,22
031001,2014-05-13 23:00:00,18,34,4,0.652,34,22
031001,2014-05-14 00:00:00,15,33,6,0.667,32,22
031001,2014-05-14 01:00:00,33,38,4,0.643,37,13
031001,2014-05-14 02:00:00,29,47,6,0.678,36,12
031001,2014-05-14 03:00:00,34,56,5,0.68,35,15
031001,2014-05-14 04:00:00,35,49,2,0.637,34,24
031001,2014-05-14 05:00:00,20,30,2,0.64,35,18
031001,2014-05-14 06:00:00,16,22,5,0.661,31,16
031001,2014-05-14 07:00:00,18,23,7,0.695,30,16
031001,2014-05-14 08:00:00,23,24,7,0.805,37,16
031001,2014-05-14 09:00:00,22,27,5,0.781,56,18
031001,2014-05-14 10:00:00,26,39,3,0.689,63,17
031001,2014-05-14 11:00:00,24,31,3,0.678,64,55
031001,2014-05-14 12:00:00,21,26,2,0.675,73,13
031001,2014-05-14 13:00:00,18,27,3,0.66,73,13
031001,2014-05-14 14:00:00,18,24,2,0.655,71,13
031001,2014-05-14 15:00:00,15,23,2,0.647,71,14
031001,2014-05-14 16:00:00,15,26,2,0.641,66,13
031001,2014-05-14 17:00:00,17,30,2,0.635,61,12
031001,2014-05-14 18:00:00,19,31,2,0.666,56,13
031001,2014-05-14 19:00:00,20,33,3,0.675,48,15
031001,2014-05-14 20:00:00,20,37,5,0.672,37,26
031001,2014-05-14 21:00:00,23,40,6,0.68,34,27
031001,2014-05-14 22:00:00,21,40,5,0.675,37,15
031001,2014-05-14 23:00:00,20,38,6,0.683,34,18
031001,2014-05-15 00:00:00,18,34,5,0.667,36,14
031001,2014-05-15 01:00:00,23,35,10,0.679,28,15
031001,2014-05-15 02:00:00,19,37,9,0.69,32,18
031001,2014-05-15 03:00:00,20,39,9,0.697,26,25
031001,2014-05-15 04:00:00,33,45,11,0.719,23,24
031001,2014-05-15 05:00:00,33,49,9,0.703,24,16
031001,2014-05-15 06:00:00,30,37,9,0.716,28,15
031001,2014-05-15 07:00:00,26,36,16,0.766,25,16
031001,2014-05-15 08:00:00,23,39,12,0.868,36,15
031001,2014-05-15 09:00:00,29,42,9,0.886,44,14
031001,2014-05-15 10:00:00,28,43,7,0.788,60,14
031001,2014-05-15 11:00:00,25,48,6,0.761,88,17
031001,2014-05-15 12:00:00,35,49,4,0.737,103,17
031001,2014-05-15 13:00:00,31,47,5,0.734,123,18
031001,2014-05-15 14:00:00,19,40,6,0.718,122,17
031001,2014-05-15 15:00:00,21,32,4,0.713,105,14
031001,2014-05-15 16:00:00,21,32,4,0.713,105,14
031001,2014-05-15 17:00:00,18,29,4,0.663,75,14
031001,2014-05-15 18:00:00,18,29,4,0.686,59,16
031001,2014-05-15 19:00:00,17,31,7,0.715,44,18
031001,2014-05-15 20:00:00,19,38,8,0.709,43,16
031001,2014-05-15 21:00:00,18,37,8,0.708,35,13
031001,2014-05-15 22:00:00,21,37,7,0.666,35,12
031001,2014-05-15 23:00:00,16,36,7,0.68,35,13
031001,2014-05-16 00:00:00,19,27,11,0.671,31,13
031001,2014-05-16 01:00:00,14,24,8,0.656,36,14
031001,2014-05-16 02:00:00,14,26,5,0.638,39,14
031001,2014-05-16 03:00:00,17,24,4,0.638,43,12
031001,2014-05-16 04:00:00,10,22,3,0.639,45,12
031001,2014-05-16 05:00:00,14,25,3,0.644,47,13
031001,2014-05-16 06:00:00,16,25,4,0.658,49,13
031001,2014-05-16 07:00:00,18,20,10,0.679,46,21
031001,2014-05-16 08:00:00,25,,8,0.787,45,15
031001,2014-05-16 09:00:00,26,33,6,0.795,54,14
031001,2014-05-16 10:00:00,26,33,6,0.795,54,14
031001,2014-05-16 11:00:00,25,43,6,0.715,73,14
031001,2014-05-16 12:00:00,25,41,4,0.692,78,12
031001,2014-05-16 13:00:00,19,32,2,0.673,83,13
031001,2014-05-16 14:00:00,24,30,2,0.661,75,14
031001,2014-05-16 15:00:00,16,30,2,0.661,72,15
031001,2014-05-16 16:00:00,19,27,2,0.651,70,15
031001,2014-05-16 17:00:00,20,30,2,0.66,63,13
031001,2014-05-16 18:00:00,22,34,3,0.669,52,13
031001,2014-05-16 19:00:00,26,37,4,0.663,49,14
031001,2014-05-16 20:00:00,18,35,6,0.662,41,14
031001,2014-05-16 21:00:00,17,33,15,0.732,30,15
031001,2014-05-16 22:00:00,22,34,14,0.759,34,15
031001,2014-05-16 23:00:00,22,39,12,0.788,43,20
031001,2014-05-17 00:00:00,21,41,12,0.706,51,18
031001,2014-05-17 01:00:00,16,33,8,0.655,51,15
031001,2014-05-17 02:00:00,19,29,10,0.632,38,15
031001,2014-05-17 03:00:00,14,29,4,0.629,37,15
031001,2014-05-17 04:00:00,21,34,3,0.64,40,15
031001,2014-05-17 05:00:00,20,40,2,0.676,44,14
031001,2014-05-17 06:00:00,40,51,2,0.661,44,13
031001,2014-05-17 07:00:00,31,55,7,0.723,38,13
031001,2014-05-17 08:00:00,46,70,5,0.744,39,14
031001,2014-05-17 09:00:00,42,63,2,0.695,45,13
031001,2014-05-17 10:00:00,20,31,3,0.66,45,12
031001,2014-05-17 11:00:00,17,22,2,0.653,50,12
031001,2014-05-17 12:00:00,16,22,2,0.659,57,13
031001,2014-05-17 13:00:00,17,22,2,0.646,59,11
031001,2014-05-17 14:00:00,16,20,2,0.644,63,13
031001,2014-05-17 15:00:00,17,20,2,0.637,62,14
031001,2014-05-17 16:00:00,17,20,2,0.637,62,14
031001,2014-05-17 17:00:00,16,25,3,0.647,55,15
031001,2014-05-17 18:00:00,17,33,5,0.668,46,13
031001,2014-05-17 19:00:00,20,39,9,0.735,35,15
031001,2014-05-17 20:00:00,22,33,8,0.712,42,13
031001,2014-05-17 21:00:00,13,20,11,0.705,52,14
031001,2014-05-17 22:00:00,9,13,10,0.71,31,17
031001,2014-05-17 23:00:00,13,22,11,0.725,20,16
031001,2014-05-18 00:00:00,19,19,7,0.666,29,15
031001,2014-05-18 01:00:00,9,12,4,0.675,27,14
031001,2014-05-18 02:00:00,11,16,2,0.638,28,14
031001,2014-05-18 03:00:00,11,18,1,0.626,29,13
031001,2014-05-18 04:00:00,9,18,1,0.628,30,13
031001,2014-05-18 05:00:00,14,16,1,0.626,30,13
031001,2014-05-18 06:00:00,12,12,1,0.645,29,13
031001,2014-05-18 07:00:00,19,,5,0.706,25,13
031001,2014-05-18 08:00:00,17,21,4,0.774,30,14
031001,2014-05-18 09:00:00,23,31,2,0.631,36,14
031001,2014-05-18 10:00:00,16,35,2,0.558,37,12
031001,2014-05-18 11:00:00,13,20,3,0.551,41,12
031001,2014-05-18 12:00:00,13,20,3,0.551,41,12
031001,2014-05-18 13:00:00,13,13,2,0.553,52,12
031001,2014-05-18 14:00:00,16,,2,0.553,58,13
031001,2014-05-18 15:00:00,11,16,2,0.556,61,13
031001,2014-05-18 16:00:00,12,18,6,0.631,60,14
031001,2014-05-18 17:00:00,17,26,13,0.741,52,32
031001,2014-05-18 18:00:00,23,35,16,0.854,41,75
031001,2014-05-18 19:00:00,46,62,20,0.945,27,49
031001,2014-05-18 20:00:00,39,72,16,0.769,35,21
031001,2014-05-18 21:00:00,22,33,15,0.67,37,24
031001,2014-05-18 22:00:00,14,26,26,0.737,10,27
031001,2014-05-18 23:00:00,19,36,14,0.75,15,17
031001,2014-05-19 00:00:00,19,29,22,0.739,3,18
031001,2014-05-19 01:00:00,15,27,5,0.61,21,15
031001,2014-05-19 02:00:00,16,27,4,0.606,24,14
031001,2014-05-19 03:00:00,13,28,6,0.718,23,16
031001,2014-05-19 04:00:00,13,31,3,0.686,28,16
031001,2014-05-19 05:00:00,35,38,1,0.688,31,14
031001,2014-05-19 06:00:00,22,35,3,0.657,31,14
031001,2014-05-19 07:00:00,19,20,8,0.771,26,16
031001,2014-05-19 08:00:00,24,,5,0.771,29,19
031001,2014-05-19 09:00:00,24,40,5,0.771,29,19
031001,2014-05-19 10:00:00,NULL,NULL,NULL,NULL,NULL,NULL
