sid,time,pm25,pm10,no2,co,o3,so2
025001,2014-05-04 10:00:00,34,50,35,0.511,80,14
025001,2014-05-04 11:00:00,35,57,47,0.492,72,8
025001,2014-05-04 12:00:00,41,47,38,0.512,95,5
025001,2014-05-04 13:00:00,46,,39,0.549,106,5
025001,2014-05-04 14:00:00,56,,44,0.601,100,6
025001,2014-05-04 15:00:00,68,,58,0.688,70,7
025001,2014-05-04 16:00:00,54,,48,0.677,67,5
025001,2014-05-04 17:00:00,38,,63,0.69,54,5
025001,2014-05-04 18:00:00,39,39,76,0.75,35,5
025001,2014-05-04 19:00:00,49,,80,0.822,25,6
025001,2014-05-04 20:00:00,63,,71,0.875,24,7
025001,2014-05-04 21:00:00,66,69,65,0.934,16,8
025001,2014-05-04 22:00:00,71,,61,0.843,13,9
025001,2014-05-04 23:00:00,64,,49,0.833,20,11
025001,2014-05-05 00:00:00,63,,43,0.79,22,9
025001,2014-05-05 01:00:00,52,,34,2.52,29,6
025001,2014-05-05 02:00:00,18,26,52,0.549,34,84
025001,2014-05-05 03:00:00,9,,19,0.514,163,84
025001,2014-05-05 04:00:00,10,,18,0.514,42,5
025001,2014-05-05 05:00:00,9,,18,0.524,78,5
025001,2014-05-05 06:00:00,9,,24,0.505,66,5
025001,2014-05-05 07:00:00,9,10,24,0.491,65,5
025001,2014-05-05 08:00:00,10,12,39,0.547,48,7
025001,2014-05-05 09:00:00,12,19,50,0.645,41,9
025001,2014-05-05 10:00:00,12,20,36,0.592,61,12
025001,2014-05-05 11:00:00,12,17,29,0.52,77,13
025001,2014-05-05 12:00:00,13,27,32,0.532,79,9
025001,2014-05-05 13:00:00,16,25,33,0.513,75,10
025001,2014-05-05 14:00:00,16,25,33,0.513,75,10
025001,2014-05-05 15:00:00,19,22,32,0.509,62,8
025001,2014-05-05 16:00:00,23,,37,0.509,56,6
025001,2014-05-05 17:00:00,20,24,42,0.492,47,6
025001,2014-05-05 18:00:00,19,20,48,0.51,35,5
025001,2014-05-05 19:00:00,20,21,47,0.553,32,5
025001,2014-05-05 20:00:00,17,,38,0.499,41,6
025001,2014-05-05 21:00:00,14,,30,0.444,50,5
025001,2014-05-05 22:00:00,16,,27,0.437,51,4
025001,2014-05-05 23:00:00,17,,25,0.439,49,5
025001,2014-05-06 00:00:00,16,,23,0.431,52,5
025001,2014-05-06 01:00:00,17,,23,0.435,50,6
025001,2014-05-06 02:00:00,20,,27,0.451,39,5
025001,2014-05-06 03:00:00,22,,27,0.49,39,6
025001,2014-05-06 04:00:00,20,,22,0.439,49,11
025001,2014-05-06 05:00:00,26,,25,0.461,39,11
025001,2014-05-06 06:00:00,27,,31,0.476,29,10
025001,2014-05-06 07:00:00,31,,30,0.52,30,11
025001,2014-05-06 08:00:00,31,32,38,0.569,23,14
025001,2014-05-06 09:00:00,32,,46,0.605,18,11
025001,2014-05-06 10:00:00,35,,41,0.615,19,9
025001,2014-05-06 11:00:00,33,,31,0.564,29,7
025001,2014-05-06 12:00:00,30,,31,0.551,45,7
025001,2014-05-06 13:00:00,59,,35,0.601,58,6
025001,2014-05-06 14:00:00,66,,40,0.599,67,6
025001,2014-05-06 15:00:00,,45,47,0.603,62,7
025001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
025001,2014-05-06 17:00:00,35,45,60,0.632,44,9
025001,2014-05-06 18:00:00,36,43,67,0.729,29,9
025001,2014-05-06 19:00:00,38,43,69,0.688,17,8
025001,2014-05-06 20:00:00,29,37,71,0.764,6,6
025001,2014-05-06 21:00:00,34,45,68,0.834,7,9
025001,2014-05-06 22:00:00,31,45,56,0.806,9,8
025001,2014-05-06 23:00:00,34,43,63,0.847,9,9
025001,2014-05-07 00:00:00,28,42,71,0.941,2,8
025001,2014-05-07 01:00:00,32,44,64,,4,9
025001,2014-05-07 02:00:00,29,33,30,4.915,16,5
025001,2014-05-07 03:00:00,19,30,30,0.559,21,4
025001,2014-05-07 04:00:00,21,24,44,0.567,192,699
025001,2014-05-07 05:00:00,14,24,47,0.591,296,4
025001,2014-05-07 06:00:00,17,20,40,0.569,28,3
025001,2014-05-07 07:00:00,11,13,43,0.54,28,4
025001,2014-05-07 08:00:00,23,,46,0.566,37,4
025001,2014-05-07 09:00:00,25,27,51,0.606,47,5
025001,2014-05-07 10:00:00,21,27,47,0.567,55,6
025001,2014-05-07 11:00:00,18,23,48,0.6,57,5
025001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
025001,2014-05-07 13:00:00,26,31,70,0.731,32,5
025001,2014-05-07 14:00:00,29,29,63,0.734,34,5
025001,2014-05-07 15:00:00,38,,61,0.727,34,6
025001,2014-05-07 16:00:00,29,,54,0.739,36,6
025001,2014-05-07 17:00:00,51,,76,0.877,18,8
025001,2014-05-07 18:00:00,47,,74,0.873,14,8
025001,2014-05-07 19:00:00,39,,79,0.944,4,8
025001,2014-05-07 20:00:00,42,,78,1.041,2,8
025001,2014-05-07 21:00:00,40,45,65,1.005,6,13
025001,2014-05-07 22:00:00,32,32,60,1.01,5,14
025001,2014-05-07 23:00:00,35,39,60,1.026,3,15
025001,2014-05-08 00:00:00,30,34,53,0.831,3,7
025001,2014-05-08 01:00:00,19,,44,0.726,7,5
025001,2014-05-08 02:00:00,14,14,37,0.658,18,5
025001,2014-05-08 03:00:00,13,,36,0.675,16,4
025001,2014-05-08 04:00:00,14,,36,0.69,12,4
025001,2014-05-08 05:00:00,19,,43,0.695,8,5
025001,2014-05-08 06:00:00,23,23,43,0.643,10,8
025001,2014-05-08 07:00:00,21,,41,0.671,10,7
025001,2014-05-08 08:00:00,24,,41,0.742,8,7
025001,2014-05-08 09:00:00,34,,44,0.958,9,14
025001,2014-05-08 10:00:00,39,40,45,0.96,19,16
025001,2014-05-08 11:00:00,46,49,54,0.956,26,19
025001,2014-05-08 12:00:00,57,,58,0.871,33,13
025001,2014-05-08 13:00:00,55,56,54,0.849,41,11
025001,2014-05-08 14:00:00,52,55,56,0.825,60,13
025001,2014-05-08 15:00:00,44,52,49,0.834,76,14
025001,2014-05-08 16:00:00,45,57,53,0.831,68,14
025001,2014-05-08 17:00:00,45,59,71,0.891,32,13
025001,2014-05-08 18:00:00,37,52,79,0.916,6,9
025001,2014-05-08 19:00:00,7,19,61,0.639,21,4
025001,2014-05-08 20:00:00,14,,77,0.872,3,5
025001,2014-05-08 21:00:00,15,26,69,0.869,10,4
025001,2014-05-08 22:00:00,10,16,48,0.626,33,4
025001,2014-05-08 23:00:00,10,13,63,0.637,18,5
025001,2014-05-09 00:00:00,8,,49,0.548,31,4
025001,2014-05-09 01:00:00,6,9,41,13.622,37,5
025001,2014-05-09 02:00:00,7,9,25,4.636,39,6
025001,2014-05-09 03:00:00,9,12,26,0.416,30,5
025001,2014-05-09 04:00:00,12,13,51,0.471,195,707
025001,2014-05-09 05:00:00,22,,40,0.487,308,5
025001,2014-05-09 06:00:00,28,,28,0.496,41,10
025001,2014-05-09 07:00:00,20,,28,0.549,45,16
025001,2014-05-09 08:00:00,18,24,39,0.558,35,13
025001,2014-05-09 09:00:00,30,,49,0.712,20,10
025001,2014-05-09 10:00:00,30,,67,0.896,4,9
025001,2014-05-09 11:00:00,23,30,75,0.892,4,7
025001,2014-05-09 12:00:00,15,30,73,0.717,9,6
025001,2014-05-09 13:00:00,15,30,73,0.717,9,6
025001,2014-05-09 14:00:00,8,13,63,0.607,19,4
025001,2014-05-09 15:00:00,8,13,63,0.607,19,4
025001,2014-05-09 16:00:00,7,12,59,0.561,26,4
025001,2014-05-09 17:00:00,15,25,66,0.656,20,6
025001,2014-05-09 18:00:00,27,32,75,0.782,10,9
025001,2014-05-09 19:00:00,22,40,81,0.797,5,7
025001,2014-05-09 20:00:00,27,31,84,0.943,2,6
025001,2014-05-09 21:00:00,24,30,74,0.762,7,6
025001,2014-05-09 22:00:00,17,26,59,0.608,22,5
025001,2014-05-09 23:00:00,16,17,57,0.601,24,6
025001,2014-05-10 00:00:00,18,,43,0.513,36,5
025001,2014-05-10 01:00:00,21,,33,0.526,40,4
025001,2014-05-10 02:00:00,25,,35,0.529,37,7
025001,2014-05-10 03:00:00,37,,36,0.585,31,9
025001,2014-05-10 04:00:00,41,,30,0.517,37,9
025001,2014-05-10 05:00:00,32,,26,0.489,36,9
025001,2014-05-10 06:00:00,33,,31,0.544,27,8
025001,2014-05-10 07:00:00,36,,38,0.679,22,12
025001,2014-05-10 08:00:00,34,37,40,0.697,29,10
025001,2014-05-10 09:00:00,14,25,36,0.534,44,6
025001,2014-05-10 10:00:00,9,26,31,0.44,62,6
025001,2014-05-10 11:00:00,9,20,28,0.404,87,6
025001,2014-05-10 12:00:00,8,27,34,0.39,93,6
025001,2014-05-10 13:00:00,11,27,43,0.481,76,5
025001,2014-05-10 14:00:00,9,29,34,0.426,61,6
025001,2014-05-10 15:00:00,9,15,25,0.377,66,4
025001,2014-05-10 16:00:00,7,20,29,0.364,54,5
025001,2014-05-10 17:00:00,8,23,33,0.368,42,5
025001,2014-05-10 18:00:00,7,19,30,0.332,48,5
025001,2014-05-10 19:00:00,8,19,35,0.354,41,5
025001,2014-05-10 20:00:00,10,16,37,0.375,34,5
025001,2014-05-10 21:00:00,15,29,61,0.488,6,8
025001,2014-05-10 22:00:00,15,31,58,0.489,11,8
025001,2014-05-10 23:00:00,14,26,48,0.48,19,6
025001,2014-05-11 00:00:00,13,31,46,0.525,5,5
025001,2014-05-11 01:00:00,14,25,41,,2,4
025001,2014-05-11 02:00:00,15,26,24,4.767,1,4
025001,2014-05-11 03:00:00,18,29,23,0.593,1,3
025001,2014-05-11 04:00:00,28,35,31,0.647,197,705
025001,2014-05-11 05:00:00,33,42,35,0.669,312,7
025001,2014-05-11 06:00:00,37,43,38,0.736,1,9
025001,2014-05-11 07:00:00,36,45,38,0.751,4,10
025001,2014-05-11 08:00:00,31,49,41,0.683,4,7
025001,2014-05-11 09:00:00,19,27,40,0.586,4,5
025001,2014-05-11 10:00:00,19,,41,0.653,5,4
025001,2014-05-11 11:00:00,21,22,48,0.659,22,6
025001,2014-05-11 12:00:00,25,29,41,0.639,44,6
025001,2014-05-11 13:00:00,23,29,49,0.598,38,5
025001,2014-05-11 14:00:00,22,,40,0.556,42,4
025001,2014-05-11 15:00:00,22,37,40,0.556,42,4
025001,2014-05-11 16:00:00,10,,38,0.427,40,5
025001,2014-05-11 17:00:00,18,,50,0.49,28,4
025001,2014-05-11 18:00:00,19,20,60,0.555,17,4
025001,2014-05-11 19:00:00,14,19,44,0.493,42,4
025001,2014-05-11 20:00:00,16,,39,0.445,43,4
025001,2014-05-11 21:00:00,19,,38,0.476,37,4
025001,2014-05-11 22:00:00,26,,49,0.553,20,4
025001,2014-05-11 23:00:00,23,23,63,0.672,5,5
025001,2014-05-12 00:00:00,36,,53,0.729,8,5
025001,2014-05-12 01:00:00,66,,41,0.771,11,7
025001,2014-05-12 02:00:00,40,,34,0.648,16,6
025001,2014-05-12 03:00:00,36,,30,0.587,19,6
025001,2014-05-12 04:00:00,36,,24,0.491,26,6
025001,2014-05-12 05:00:00,35,,26,0.489,21,6
025001,2014-05-12 06:00:00,33,,28,0.524,19,7
025001,2014-05-12 07:00:00,27,,29,0.657,17,5
025001,2014-05-12 08:00:00,27,29,38,0.716,11,8
025001,2014-05-12 09:00:00,32,32,37,0.666,16,12
025001,2014-05-12 10:00:00,27,31,37,0.645,25,11
025001,2014-05-12 11:00:00,27,33,43,0.727,46,10
025001,2014-05-12 12:00:00,35,47,49,0.763,66,9
025001,2014-05-12 13:00:00,35,47,49,0.763,66,9
025001,2014-05-12 14:00:00,59,60,57,0.863,65,8
025001,2014-05-12 15:00:00,70,,53,0.849,86,12
025001,2014-05-12 16:00:00,69,71,63,0.811,79,13
025001,2014-05-12 17:00:00,73,,67,0.862,74,12
025001,2014-05-12 18:00:00,70,80,65,0.905,64,10
025001,2014-05-12 19:00:00,63,74,55,0.901,43,9
025001,2014-05-12 20:00:00,59,62,45,0.921,14,5
025001,2014-05-12 21:00:00,74,,53,1.012,4,5
025001,2014-05-12 22:00:00,75,,51,1.148,1,5
025001,2014-05-12 23:00:00,71,,44,1.291,1,5
025001,2014-05-13 00:00:00,72,,41,1.337,1,5
025001,2014-05-13 01:00:00,76,,41,,1,5
025001,2014-05-13 02:00:00,94,104,28,4.328,1,6
025001,2014-05-13 03:00:00,90,101,25,1.561,1,4
025001,2014-05-13 04:00:00,87,89,34,1.565,196,712
025001,2014-05-13 05:00:00,74,,30,1.373,293,8
025001,2014-05-13 06:00:00,64,71,27,1.283,1,8
025001,2014-05-13 07:00:00,57,75,29,1.173,2,8
025001,2014-05-13 08:00:00,59,74,40,1.242,4,19
025001,2014-05-13 09:00:00,67,71,55,1.334,11,25
025001,2014-05-13 10:00:00,56,77,71,1.286,18,18
025001,2014-05-13 11:00:00,33,64,58,0.877,44,12
025001,2014-05-13 12:00:00,9,37,23,0.483,52,11
025001,2014-05-13 13:00:00,8,15,16,0.452,67,5
025001,2014-05-13 14:00:00,11,23,17,0.496,79,4
025001,2014-05-13 15:00:00,10,23,16,0.463,77,3
025001,2014-05-13 16:00:00,10,23,16,0.463,77,3
025001,2014-05-13 17:00:00,7,25,14,0.351,60,3
025001,2014-05-13 18:00:00,9,22,18,0.363,47,4
025001,2014-05-13 19:00:00,8,21,19,0.358,38,3
025001,2014-05-13 20:00:00,7,20,18,0.323,33,3
025001,2014-05-13 21:00:00,8,21,19,0.324,30,3
025001,2014-05-13 22:00:00,7,17,17,0.319,27,3
025001,2014-05-13 23:00:00,7,18,16,0.322,26,3
025001,2014-05-14 00:00:00,7,17,16,0.307,25,4
025001,2014-05-14 01:00:00,7,19,17,0.301,22,4
025001,2014-05-14 02:00:00,6,17,14,0.288,25,3
025001,2014-05-14 03:00:00,6,16,13,0.293,26,3
025001,2014-05-14 04:00:00,8,18,13,0.295,27,3
025001,2014-05-14 05:00:00,9,17,14,0.31,25,3
025001,2014-05-14 06:00:00,10,19,16,0.311,23,3
025001,2014-05-14 07:00:00,11,34,18,0.318,20,5
025001,2014-05-14 08:00:00,11,22,18,0.343,22,5
025001,2014-05-14 09:00:00,10,22,15,0.352,33,4
025001,2014-05-14 10:00:00,11,29,20,0.41,39,11
025001,2014-05-14 11:00:00,11,23,17,0.424,55,8
025001,2014-05-14 12:00:00,12,25,15,0.401,74,5
025001,2014-05-14 13:00:00,14,29,13,0.408,88,5
025001,2014-05-14 14:00:00,13,25,12,0.394,84,4
025001,2014-05-14 15:00:00,12,22,11,0.376,73,3
025001,2014-05-14 16:00:00,13,22,14,0.404,62,7
025001,2014-05-14 17:00:00,12,25,14,0.374,62,6
025001,2014-05-14 18:00:00,12,27,13,0.347,60,3
025001,2014-05-14 19:00:00,12,28,16,0.354,46,3
025001,2014-05-14 20:00:00,14,24,21,0.353,32,4
025001,2014-05-14 21:00:00,14,23,19,0.343,28,3
025001,2014-05-14 22:00:00,13,20,18,0.352,27,3
025001,2014-05-14 23:00:00,13,21,18,0.368,25,3
025001,2014-05-15 00:00:00,14,22,22,0.363,20,4
025001,2014-05-15 01:00:00,13,20,22,,15,4
025001,2014-05-15 02:00:00,13,26,26,4.7,17,5
025001,2014-05-15 03:00:00,13,23,19,0.344,8,3
025001,2014-05-15 04:00:00,13,21,23,0.364,123,659
025001,2014-05-15 05:00:00,18,18,33,0.376,439,6
025001,2014-05-15 06:00:00,21,30,34,0.42,5,8
025001,2014-05-15 07:00:00,23,,26,0.459,10,7
025001,2014-05-15 08:00:00,22,31,26,0.513,14,8
025001,2014-05-15 09:00:00,20,39,33,0.468,15,13
025001,2014-05-15 10:00:00,17,27,29,0.434,32,11
025001,2014-05-15 11:00:00,18,38,22,0.444,66,7
025001,2014-05-15 12:00:00,24,39,24,0.444,99,7
025001,2014-05-15 13:00:00,27,36,22,0.451,130,8
025001,2014-05-15 14:00:00,28,32,20,0.499,124,6
025001,2014-05-15 15:00:00,28,32,20,0.499,124,6
025001,2014-05-15 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
025001,2014-05-15 17:00:00,37,37,28,0.536,67,3
025001,2014-05-15 18:00:00,46,,41,0.61,48,3
025001,2014-05-15 19:00:00,26,36,39,0.544,26,3
025001,2014-05-15 20:00:00,31,41,51,0.685,4,3
025001,2014-05-15 21:00:00,63,,73,1.027,2,7
025001,2014-05-15 22:00:00,74,79,67,1.113,2,8
025001,2014-05-15 23:00:00,61,75,54,1.012,1,5
025001,2014-05-16 00:00:00,56,62,51,0.967,1,4
025001,2014-05-16 01:00:00,50,58,44,0.924,1,4
025001,2014-05-16 02:00:00,35,48,35,0.763,1,3
025001,2014-05-16 03:00:00,20,32,27,0.527,1,2
025001,2014-05-16 04:00:00,54,,37,0.831,2,8
025001,2014-05-16 05:00:00,80,,44,0.992,1,13
025001,2014-05-16 06:00:00,65,,35,0.962,1,7
025001,2014-05-16 07:00:00,51,53,36,0.97,3,7
025001,2014-05-16 08:00:00,53,62,43,0.989,9,14
025001,2014-05-16 09:00:00,65,66,51,1.132,16,20
025001,2014-05-16 10:00:00,65,66,51,1.132,16,20
025001,2014-05-16 11:00:00,22,55,32,0.549,54,7
025001,2014-05-16 12:00:00,8,24,15,0.298,59,3
025001,2014-05-16 13:00:00,7,17,19,0.309,50,2
025001,2014-05-16 14:00:00,7,11,24,0.333,41,3
025001,2014-05-16 15:00:00,8,,22,0.375,52,2
025001,2014-05-16 16:00:00,11,18,30,0.456,42,2
025001,2014-05-16 17:00:00,28,33,48,0.556,20,4
025001,2014-05-16 18:00:00,23,30,59,0.732,11,3
025001,2014-05-16 19:00:00,36,,58,0.826,9,6
025001,2014-05-16 20:00:00,41,,57,0.791,3,8
025001,2014-05-16 21:00:00,23,28,49,0.705,3,4
025001,2014-05-16 22:00:00,26,33,48,0.79,1,6
025001,2014-05-16 23:00:00,30,42,45,0.846,1,8
025001,2014-05-17 00:00:00,30,39,41,0.887,1,6
025001,2014-05-17 01:00:00,32,43,40,,1,6
025001,2014-05-17 02:00:00,19,31,,0.526,13,3
025001,2014-05-17 03:00:00,5,7,24,0.302,34,2
025001,2014-05-17 04:00:00,4,5,17,0.258,49,3
025001,2014-05-17 05:00:00,6,,26,0.307,,2
025001,2014-05-17 06:00:00,9,14,40,0.465,7,2
025001,2014-05-17 07:00:00,10,21,40,0.555,6,4
025001,2014-05-17 08:00:00,6,16,22,0.355,33,3
025001,2014-05-17 09:00:00,6,12,21,0.33,33,2
025001,2014-05-17 10:00:00,7,14,21,0.33,44,2
025001,2014-05-17 11:00:00,7,20,18,0.328,54,2
025001,2014-05-17 12:00:00,6,19,11,0.283,46,2
025001,2014-05-17 13:00:00,8,23,10,0.291,60,2
025001,2014-05-17 14:00:00,7,15,9,0.28,65,2
025001,2014-05-17 15:00:00,7,20,10,0.274,58,2
025001,2014-05-17 16:00:00,7,20,10,0.274,58,2
025001,2014-05-17 17:00:00,8,15,11,0.287,53,2
025001,2014-05-17 18:00:00,7,15,12,0.29,50,2
025001,2014-05-17 19:00:00,8,28,14,0.296,42,3
025001,2014-05-17 20:00:00,6,21,19,0.308,79,6
025001,2014-05-17 21:00:00,7,12,23,0.339,70,6
025001,2014-05-17 22:00:00,11,,41,0.408,43,7
025001,2014-05-17 23:00:00,14,,34,0.448,44,7
025001,2014-05-18 00:00:00,20,,37,0.499,32,7
025001,2014-05-18 01:00:00,28,,48,0.639,9,7
025001,2014-05-18 02:00:00,32,,41,0.742,13,8
025001,2014-05-18 03:00:00,47,,39,0.609,15,11
025001,2014-05-18 04:00:00,53,,37,0.616,14,10
025001,2014-05-18 05:00:00,22,24,32,0.546,19,7
025001,2014-05-18 06:00:00,11,,34,0.518,12,6
025001,2014-05-18 07:00:00,13,,33,0.569,6,6
025001,2014-05-18 08:00:00,16,19,38,0.7,7,7
025001,2014-05-18 09:00:00,28,32,47,0.901,8,11
025001,2014-05-18 10:00:00,39,,55,0.991,17,12
025001,2014-05-18 11:00:00,28,40,48,0.769,49,11
025001,2014-05-18 12:00:00,28,40,48,0.769,49,11
025001,2014-05-18 13:00:00,7,21,15,0.318,56,8
025001,2014-05-18 14:00:00,6,13,17,0.316,45,7
025001,2014-05-18 15:00:00,6,,23,0.384,27,6
025001,2014-05-18 16:00:00,8,9,26,0.442,21,7
025001,2014-05-18 17:00:00,8,15,28,0.518,13,6
025001,2014-05-18 18:00:00,17,26,46,0.647,8,9
025001,2014-05-18 19:00:00,18,41,38,0.684,1,7
025001,2014-05-18 20:00:00,38,43,49,1.012,2,9
025001,2014-05-18 21:00:00,22,42,35,0.624,32,11
025001,2014-05-18 22:00:00,9,10,28,0.407,43,11
025001,2014-05-18 23:00:00,11,,30,0.426,37,7
025001,2014-05-19 00:00:00,11,14,53,0.455,6,7
025001,2014-05-19 01:00:00,18,,42,,20,7
025001,2014-05-19 02:00:00,22,,,0.45,13,12
025001,2014-05-19 03:00:00,21,27,37,0.46,18,65
025001,2014-05-19 04:00:00,26,,34,0.464,10,11
025001,2014-05-19 05:00:00,31,,29,0.466,,8
025001,2014-05-19 06:00:00,22,,34,0.477,11,6
025001,2014-05-19 07:00:00,28,,37,0.572,6,7
025001,2014-05-19 08:00:00,29,35,38,0.744,5,8
025001,2014-05-19 09:00:00,30,37,44,0.891,6,9
025001,2014-05-19 10:00:00,30,35,54,0.967,14,12
025001,2014-05-19 11:00:00,35,53,57,0.772,28,12
025001,2014-05-19 12:00:00,35,53,57,0.772,28,12
025001,2014-05-19 13:00:00,68,,61,0.913,100,13
025001,2014-05-19 14:00:00,71,,53,0.867,171,13
025001,2014-05-19 15:00:00,44,62,34,0.672,167,11
025001,2014-05-19 16:00:00,44,62,34,0.672,167,11
025001,2014-05-19 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
025001,2014-05-19 18:00:00,13,14,17,1.043,27,10
025001,2014-05-19 19:00:00,22,34,60,0.742,7,7
025001,2014-05-19 20:00:00,26,53,54,0.701,3,7
025001,2014-05-19 21:00:00,26,53,54,0.701,3,7
025001,2014-05-19 22:00:00,41,,52,0.557,14,9
025001,2014-05-19 23:00:00,52,,64,0.667,3,9
025001,2014-05-20 00:00:00,58,,54,0.619,11,10
025001,2014-05-20 01:00:00,59,,55,0.66,4,11
025001,2014-05-20 02:00:00,28,32,48,0.648,2,8
025001,2014-05-20 03:00:00,16,28,48,0.673,1,9
025001,2014-05-20 04:00:00,17,29,49,0.69,1,9
025001,2014-05-20 05:00:00,19,29,47,0.727,1,9
025001,2014-05-20 06:00:00,23,31,46,0.76,2,10
025001,2014-05-20 07:00:00,25,33,43,0.707,2,9
025001,2014-05-20 08:00:00,28,36,46,0.819,4,11
025001,2014-05-20 09:00:00,29,40,54,0.869,13,15
025001,2014-05-20 10:00:00,34,44,53,0.739,16,19
025001,2014-05-20 11:00:00,36,51,60,0.784,37,34
025001,2014-05-20 12:00:00,52,61,65,0.956,48,44
