sid,time,pm25,pm10,no2,co,o3,so2
036001,2014-05-06 00:00:00,25,31,15,2.757,50,19
036001,2014-05-06 01:00:00,42,42,14,2.772,57,23
036001,2014-05-06 02:00:00,31,37,13,2.739,52,17
036001,2014-05-06 03:00:00,27,34,12,2.754,43,18
036001,2014-05-06 04:00:00,35,38,12,2.782,39,20
036001,2014-05-06 05:00:00,41,45,16,2.804,38,19
036001,2014-05-06 06:00:00,35,40,16,2.831,37,18
036001,2014-05-06 07:00:00,37,51,13,2.828,41,21
036001,2014-05-06 08:00:00,33,48,14,2.832,45,22
036001,2014-05-06 09:00:00,34,46,15,2.833,54,44
036001,2014-05-06 10:00:00,47,55,15,2.848,59,51
036001,2014-05-06 11:00:00,38,58,13,2.832,72,45
036001,2014-05-06 12:00:00,46,58,11,2.798,92,33
036001,2014-05-06 13:00:00,35,47,10,2.793,105,23
036001,2014-05-06 14:00:00,43,56,12,2.805,111,24
036001,2014-05-06 15:00:00,43,59,12,2.798,101,34
036001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
036001,2014-05-06 17:00:00,32,48,15,2.915,86,19
036001,2014-05-06 18:00:00,28,43,20,3.119,83,27
036001,2014-05-06 19:00:00,39,55,27,3.324,56,27
036001,2014-05-06 20:00:00,43,68,33,3.528,45,27
036001,2014-05-06 21:00:00,45,67,34,3.367,35,22
036001,2014-05-06 22:00:00,41,66,28,3.21,36,19
036001,2014-05-06 23:00:00,42,55,33,3.127,34,18
036001,2014-05-07 00:00:00,45,63,28,3.049,45,18
036001,2014-05-07 01:00:00,56,62,28,3.017,36,16
036001,2014-05-07 02:00:00,50,59,26,3.015,31,15
036001,2014-05-07 03:00:00,51,54,24,3.042,28,16
036001,2014-05-07 04:00:00,44,58,24,3.074,29,17
036001,2014-05-07 05:00:00,54,,28,3.146,35,22
036001,2014-05-07 06:00:00,46,50,22,2.983,36,16
036001,2014-05-07 07:00:00,29,43,16,2.878,46,14
036001,2014-05-07 08:00:00,30,39,20,2.997,50,15
036001,2014-05-07 09:00:00,31,41,20,3,60,15
036001,2014-05-07 10:00:00,32,36,17,2.949,58,16
036001,2014-05-07 11:00:00,33,37,22,3.055,51,18
036001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
036001,2014-05-07 13:00:00,20,22,32,3.032,39,34
036001,2014-05-07 14:00:00,20,27,42,3.083,32,39
036001,2014-05-07 15:00:00,21,26,34,3.007,50,35
036001,2014-05-07 16:00:00,11,29,42,3.071,45,32
036001,2014-05-07 17:00:00,12,29,38,3.021,56,26
036001,2014-05-07 18:00:00,11,25,45,3.066,47,26
036001,2014-05-07 19:00:00,17,22,54,3.145,36,27
036001,2014-05-07 20:00:00,25,34,51,3.116,38,21
036001,2014-05-07 21:00:00,15,31,48,3.117,35,19
036001,2014-05-07 22:00:00,16,31,42,3.109,31,18
036001,2014-05-07 23:00:00,19,27,37,3.096,39,19
036001,2014-05-08 00:00:00,17,27,38,3.108,39,29
036001,2014-05-08 01:00:00,8,23,38,3.129,31,26
036001,2014-05-08 02:00:00,22,31,39,3.151,20,20
036001,2014-05-08 03:00:00,19,32,38,3.192,17,19
036001,2014-05-08 04:00:00,27,34,31,3.197,15,16
036001,2014-05-08 05:00:00,25,34,31,3.208,16,16
036001,2014-05-08 06:00:00,22,29,31,3.256,16,17
036001,2014-05-08 07:00:00,24,33,30,3.321,17,21
036001,2014-05-08 08:00:00,36,46,33,3.486,20,41
036001,2014-05-08 09:00:00,35,55,33,3.492,24,53
036001,2014-05-08 10:00:00,43,60,32,3.478,33,66
036001,2014-05-08 11:00:00,42,57,34,3.532,36,51
036001,2014-05-08 12:00:00,38,66,34,3.554,54,65
036001,2014-05-08 13:00:00,38,63,37,3.462,63,54
036001,2014-05-08 14:00:00,35,61,45,3.607,66,58
036001,2014-05-08 15:00:00,54,75,52,3.877,59,78
036001,2014-05-08 16:00:00,44,65,50,3.951,50,62
036001,2014-05-08 17:00:00,52,72,42,3.939,41,42
036001,2014-05-08 18:00:00,40,51,36,3.399,46,32
036001,2014-05-08 19:00:00,27,42,41,3.566,27,24
036001,2014-05-08 20:00:00,43,56,36,3.768,21,30
036001,2014-05-08 21:00:00,49,65,31,3.763,21,31
036001,2014-05-08 22:00:00,58,70,35,3.811,20,39
036001,2014-05-08 23:00:00,63,76,31,3.743,18,32
036001,2014-05-09 00:00:00,42,63,22,3.617,23,31
036001,2014-05-09 01:00:00,48,61,20,3.62,19,31
036001,2014-05-09 02:00:00,55,61,17,3.626,18,26
036001,2014-05-09 03:00:00,59,60,18,3.61,18,22
036001,2014-05-09 04:00:00,57,,25,3.432,17,30
036001,2014-05-09 05:00:00,40,51,29,3.329,16,49
036001,2014-05-09 06:00:00,39,42,27,3.231,16,57
036001,2014-05-09 07:00:00,33,44,24,3.352,18,49
036001,2014-05-09 08:00:00,42,48,22,3.459,21,44
036001,2014-05-09 09:00:00,28,40,25,3.583,29,52
036001,2014-05-09 10:00:00,29,48,29,3.792,36,62
036001,2014-05-09 11:00:00,25,52,36,4.043,47,104
036001,2014-05-09 12:00:00,47,72,34,3.656,48,70
036001,2014-05-09 13:00:00,47,72,34,3.656,48,70
036001,2014-05-09 14:00:00,22,38,29,3.015,56,36
036001,2014-05-09 15:00:00,22,38,29,3.015,56,36
036001,2014-05-09 16:00:00,17,23,24,2.969,59,24
036001,2014-05-09 17:00:00,9,23,26,3.032,54,25
036001,2014-05-09 18:00:00,18,23,24,2.957,55,23
036001,2014-05-09 19:00:00,12,23,21,2.926,61,21
036001,2014-05-09 20:00:00,15,27,18,2.911,64,29
036001,2014-05-09 21:00:00,12,17,17,2.856,64,21
036001,2014-05-09 22:00:00,11,14,19,2.882,60,23
036001,2014-05-09 23:00:00,15,27,30,3.099,48,61
036001,2014-05-10 00:00:00,19,31,23,2.923,55,43
036001,2014-05-10 01:00:00,9,20,15,2.855,62,33
036001,2014-05-10 02:00:00,18,22,15,2.851,61,34
036001,2014-05-10 03:00:00,18,22,17,2.869,66,60
036001,2014-05-10 04:00:00,21,23,20,2.869,60,56
036001,2014-05-10 05:00:00,18,24,20,2.884,60,51
036001,2014-05-10 06:00:00,17,26,18,2.892,67,54
036001,2014-05-10 07:00:00,15,,18,2.896,69,44
036001,2014-05-10 08:00:00,20,29,26,2.894,61,43
036001,2014-05-10 09:00:00,15,25,23,2.849,66,35
036001,2014-05-10 10:00:00,20,22,22,2.827,71,37
036001,2014-05-10 11:00:00,11,31,16,2.817,77,29
036001,2014-05-10 12:00:00,15,18,16,2.847,75,21
036001,2014-05-10 13:00:00,21,24,17,2.86,74,23
036001,2014-05-10 14:00:00,15,30,22,2.956,73,39
036001,2014-05-10 15:00:00,15,30,22,2.956,73,39
036001,2014-05-10 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
036001,2014-05-10 17:00:00,NULL,NULL,NULL,NULL,NULL,NULL
036001,2014-05-10 18:00:00,NULL,NULL,NULL,NULL,NULL,NULL
036001,2014-05-10 19:00:00,35,43,47,2.225,10,36
036001,2014-05-10 20:00:00,35,46,43,2.504,6,18
036001,2014-05-10 21:00:00,36,43,41,2.619,4,24
036001,2014-05-10 22:00:00,35,41,40,2.541,4,33
036001,2014-05-10 23:00:00,36,42,40,2.639,2,34
036001,2014-05-11 00:00:00,29,37,38,2.278,10,37
036001,2014-05-11 01:00:00,21,29,30,1.809,35,57
036001,2014-05-11 02:00:00,21,26,29,1.737,32,44
036001,2014-05-11 03:00:00,25,32,31,1.873,28,46
036001,2014-05-11 04:00:00,22,30,29,1.858,14,28
036001,2014-05-11 05:00:00,18,25,23,1.556,21,22
036001,2014-05-11 06:00:00,19,20,21,1.553,29,32
036001,2014-05-11 07:00:00,22,26,23,1.593,29,41
036001,2014-05-11 08:00:00,24,37,26,1.631,21,40
036001,2014-05-11 09:00:00,25,35,27,1.922,21,39
036001,2014-05-11 10:00:00,31,45,36,2.329,7,39
036001,2014-05-11 11:00:00,33,46,36,2.607,5,32
036001,2014-05-11 12:00:00,34,53,36,2.296,5,36
036001,2014-05-11 13:00:00,40,58,36,2.525,6,43
036001,2014-05-11 14:00:00,43,75,32,2.643,4,28
036001,2014-05-11 15:00:00,43,75,32,2.643,4,28
036001,2014-05-11 16:00:00,9,,20,1.824,22,17
036001,2014-05-11 17:00:00,9,10,21,1.935,35,16
036001,2014-05-11 18:00:00,15,15,25,2.083,42,15
036001,2014-05-11 19:00:00,29,31,30,2.265,40,18
036001,2014-05-11 20:00:00,31,37,23,2.098,45,20
036001,2014-05-11 21:00:00,29,30,25,2.146,37,18
036001,2014-05-11 22:00:00,25,,19,1.97,41,15
036001,2014-05-11 23:00:00,22,22,17,1.944,43,18
036001,2014-05-12 00:00:00,21,24,15,1.895,44,24
036001,2014-05-12 01:00:00,22,24,17,1.941,39,27
036001,2014-05-12 02:00:00,23,28,17,1.906,37,32
036001,2014-05-12 03:00:00,23,33,15,1.902,37,27
036001,2014-05-12 04:00:00,23,24,12,1.848,42,25
036001,2014-05-12 05:00:00,25,,17,1.867,38,21
036001,2014-05-12 06:00:00,29,31,13,1.906,47,22
036001,2014-05-12 07:00:00,28,31,13,1.897,49,21
036001,2014-05-12 08:00:00,32,43,18,2.014,39,17
036001,2014-05-12 09:00:00,31,39,21,2.082,35,17
036001,2014-05-12 10:00:00,36,46,23,2.087,32,16
036001,2014-05-12 11:00:00,36,46,24,2.123,30,18
036001,2014-05-12 12:00:00,34,43,24,2.184,31,21
036001,2014-05-12 13:00:00,34,43,24,2.184,31,21
036001,2014-05-12 14:00:00,34,39,20,2.113,47,14
036001,2014-05-12 15:00:00,30,43,18,2.066,58,18
036001,2014-05-12 16:00:00,27,41,19,2.068,65,34
036001,2014-05-12 17:00:00,27,41,19,2.068,65,34
036001,2014-05-12 18:00:00,34,43,23,2.132,52,12
036001,2014-05-12 19:00:00,36,45,25,2.25,42,13
036001,2014-05-12 20:00:00,39,50,26,2.295,32,18
036001,2014-05-12 21:00:00,41,52,33,2.411,15,19
036001,2014-05-12 22:00:00,33,56,32,2.384,11,16
036001,2014-05-12 23:00:00,26,40,22,2.128,25,13
036001,2014-05-13 00:00:00,25,34,17,2.065,33,11
036001,2014-05-13 01:00:00,29,34,16,2.076,29,10
036001,2014-05-13 02:00:00,34,41,19,2.155,21,11
036001,2014-05-13 03:00:00,33,45,19,2.186,17,11
036001,2014-05-13 04:00:00,33,44,19,2.151,14,12
036001,2014-05-13 05:00:00,34,53,17,2.106,15,13
036001,2014-05-13 06:00:00,34,41,16,2.151,18,13
036001,2014-05-13 07:00:00,35,42,17,2.233,18,13
036001,2014-05-13 08:00:00,42,51,20,2.318,21,19
036001,2014-05-13 09:00:00,59,63,27,2.522,19,23
036001,2014-05-13 10:00:00,48,58,27,2.411,28,20
036001,2014-05-13 11:00:00,49,62,81,2.305,20,15
036001,2014-05-13 12:00:00,47,66,30,2.351,21,20
036001,2014-05-13 13:00:00,47,55,30,2.43,26,16
036001,2014-05-13 14:00:00,40,49,23,2.338,33,13
036001,2014-05-13 15:00:00,42,50,26,2.456,33,12
036001,2014-05-13 16:00:00,42,50,26,2.456,33,12
036001,2014-05-13 17:00:00,47,49,29,2.674,38,
036001,2014-05-13 18:00:00,57,63,37,2.879,30,
036001,2014-05-13 19:00:00,69,80,39,3.089,18,
036001,2014-05-13 20:00:00,77,101,44,3.296,8,
036001,2014-05-13 21:00:00,79,109,41,3.562,6,
036001,2014-05-13 22:00:00,70,88,27,2.707,13,
036001,2014-05-13 23:00:00,69,79,27,2.852,9,
036001,2014-05-14 00:00:00,62,70,24,2.714,11,
036001,2014-05-14 01:00:00,67,74,29,2.971,4,
036001,2014-05-14 02:00:00,63,74,28,2.798,4,
036001,2014-05-14 03:00:00,62,70,23,2.614,3,
036001,2014-05-14 04:00:00,32,53,21,2.008,14,
036001,2014-05-14 05:00:00,24,39,23,1.836,14,
036001,2014-05-14 06:00:00,25,49,23,1.838,15,
036001,2014-05-14 07:00:00,53,59,20,2.151,9,
036001,2014-05-14 08:00:00,28,47,23,1.979,20,
036001,2014-05-14 09:00:00,24,42,19,1.838,,
036001,2014-05-14 10:00:00,,54,19,1.803,,
036001,2014-05-14 11:00:00,,54,18,1.805,,
036001,2014-05-14 12:00:00,,50,18,1.784,,
036001,2014-05-14 13:00:00,,52,15,1.758,,
036001,2014-05-14 14:00:00,,55,14,1.719,,
036001,2014-05-14 15:00:00,,57,,1.752,,24
036001,2014-05-14 16:00:00,,65,,1.725,,21
036001,2014-05-14 17:00:00,,67,,1.821,,22
036001,2014-05-14 18:00:00,,74,,1.862,,24
036001,2014-05-14 19:00:00,,65,,1.848,,34
036001,2014-05-14 20:00:00,,64,,1.761,,19
036001,2014-05-14 21:00:00,,47,,1.699,,12
036001,2014-05-14 22:00:00,,42,,1.697,,12
036001,2014-05-14 23:00:00,,38,,1.674,,12
036001,2014-05-15 00:00:00,,37,,1.83,,13
036001,2014-05-15 01:00:00,,22,14,2.06,,10
036001,2014-05-15 02:00:00,,12,14,2.111,,9
036001,2014-05-15 03:00:00,,14,13,2.064,,9
036001,2014-05-15 04:00:00,,14,12,1.984,,8
036001,2014-05-15 05:00:00,,14,11,1.936,,9
036001,2014-05-15 06:00:00,,13,11,1.909,,10
036001,2014-05-15 07:00:00,,9,12,1.935,,9
036001,2014-05-15 08:00:00,,16,20,2.095,,8
036001,2014-05-15 09:00:00,,16,24,2.261,,11
036001,2014-05-15 10:00:00,,23,24,2.201,,15
036001,2014-05-15 11:00:00,,31,21,2.131,,14
036001,2014-05-15 12:00:00,,29,18,2.098,,14
036001,2014-05-15 13:00:00,,28,13,2.079,,10
036001,2014-05-15 14:00:00,,26,14,2.107,,8
036001,2014-05-15 15:00:00,,28,15,2.137,,9
036001,2014-05-15 16:00:00,,28,15,2.137,,9
036001,2014-05-15 17:00:00,,29,22,2.232,,9
036001,2014-05-15 18:00:00,,35,22,2.335,,11
036001,2014-05-15 19:00:00,,45,25,2.436,,17
036001,2014-05-15 20:00:00,,60,23,2.422,,28
036001,2014-05-15 21:00:00,,47,21,2.331,,30
036001,2014-05-15 22:00:00,,47,23,2.389,,33
036001,2014-05-15 23:00:00,,55,22,2.35,,37
036001,2014-05-16 00:00:00,,47,20,2.315,,26
036001,2014-05-16 01:00:00,32,47,10,0.216,40,26
036001,2014-05-16 02:00:00,36,47,11,0.228,34,35
036001,2014-05-16 03:00:00,44,60,11,0.251,32,47
036001,2014-05-16 04:00:00,43,56,10,0.315,35,49
036001,2014-05-16 05:00:00,44,62,9,0.301,28,35
036001,2014-05-16 06:00:00,44,56,10,0.257,27,36
036001,2014-05-16 07:00:00,44,69,9,0.295,27,36
036001,2014-05-16 08:00:00,48,60,10,0.355,29,55
036001,2014-05-16 09:00:00,55,79,13,0.418,32,89
036001,2014-05-16 10:00:00,55,79,13,0.418,32,89
036001,2014-05-16 11:00:00,53,69,12,0.206,62,57
036001,2014-05-16 12:00:00,50,69,8,0.183,88,50
036001,2014-05-16 13:00:00,49,68,8,0.288,115,48
036001,2014-05-16 14:00:00,57,80,8,0.253,133,39
036001,2014-05-16 15:00:00,57,73,10,0.336,172,51
036001,2014-05-16 16:00:00,72,87,11,0.307,194,51
036001,2014-05-16 17:00:00,67,82,9,0.184,190,35
036001,2014-05-16 18:00:00,57,62,11,0.585,121,20
036001,2014-05-16 19:00:00,18,27,15,,100,19
036001,2014-05-16 20:00:00,18,24,14,,96,20
036001,2014-05-16 21:00:00,12,26,15,,88,32
036001,2014-05-16 22:00:00,17,37,17,0.351,71,30
036001,2014-05-16 23:00:00,27,36,14,,66,19
036001,2014-05-17 00:00:00,12,29,20,,40,12
036001,2014-05-17 01:00:00,12,37,19,,38,13
036001,2014-05-17 02:00:00,12,37,19,,38,13
036001,2014-05-17 03:00:00,25,,15,,52,26
036001,2014-05-17 04:00:00,15,31,15,,38,13
036001,2014-05-17 05:00:00,22,23,14,,46,15
036001,2014-05-17 06:00:00,23,,17,0.132,36,15
036001,2014-05-17 07:00:00,29,35,23,0.092,20,30
036001,2014-05-17 08:00:00,31,48,20,0.553,28,22
036001,2014-05-17 09:00:00,17,,13,,58,12
036001,2014-05-17 10:00:00,13,,18,0.458,42,16
036001,2014-05-17 11:00:00,10,18,24,0.441,29,17
036001,2014-05-17 12:00:00,19,22,21,0.143,37,14
036001,2014-05-17 13:00:00,15,19,23,0.04,32,13
036001,2014-05-17 14:00:00,17,20,19,0.311,40,20
036001,2014-05-17 15:00:00,14,17,15,,47,18
036001,2014-05-17 16:00:00,14,17,15,,47,18
036001,2014-05-17 17:00:00,9,15,14,,50,18
036001,2014-05-17 18:00:00,7,13,15,,56,15
036001,2014-05-17 19:00:00,10,13,14,,54,12
036001,2014-05-17 20:00:00,9,12,14,,67,23
036001,2014-05-17 21:00:00,11,16,14,,48,12
036001,2014-05-17 22:00:00,20,24,17,,43,25
036001,2014-05-17 23:00:00,10,23,17,,36,23
036001,2014-05-18 00:00:00,16,26,22,,33,29
036001,2014-05-18 01:00:00,15,20,27,,24,25
036001,2014-05-18 02:00:00,16,27,28,,24,21
036001,2014-05-18 03:00:00,19,22,27,,21,15
036001,2014-05-18 04:00:00,13,20,27,,21,13
036001,2014-05-18 05:00:00,14,21,29,,22,19
036001,2014-05-18 06:00:00,13,27,30,,23,30
036001,2014-05-18 07:00:00,21,31,27,,21,20
036001,2014-05-18 08:00:00,20,26,23,0.15,25,14
036001,2014-05-18 09:00:00,25,28,27,0.154,25,35
036001,2014-05-18 10:00:00,21,34,23,0.284,32,21
036001,2014-05-18 11:00:00,12,15,16,,53,31
036001,2014-05-18 12:00:00,12,15,16,,53,31
036001,2014-05-18 13:00:00,31,42,,,,
036001,2014-05-18 14:00:00,40,47,,,,
036001,2014-05-18 15:00:00,34,46,17,,91,18
036001,2014-05-18 16:00:00,30,45,17,,98,24
036001,2014-05-18 17:00:00,51,63,18,,88,18
036001,2014-05-18 18:00:00,36,46,14,,75,9
036001,2014-05-18 19:00:00,10,17,14,,74,7
036001,2014-05-18 20:00:00,11,19,12,,79,7
036001,2014-05-18 21:00:00,10,10,8,,95,12
036001,2014-05-18 22:00:00,3,5,8,,79,9
036001,2014-05-18 23:00:00,5,12,8,,63,7
036001,2014-05-19 00:00:00,10,14,14,,54,13
036001,2014-05-19 01:00:00,9,24,17,,46,12
036001,2014-05-19 02:00:00,16,20,14,,45,10
036001,2014-05-19 03:00:00,13,20,14,0.156,48,22
036001,2014-05-19 04:00:00,18,25,13,0.285,45,30
036001,2014-05-19 05:00:00,12,27,10,0.173,31,14
036001,2014-05-19 06:00:00,19,25,13,0.279,29,10
036001,2014-05-19 07:00:00,20,32,14,0.43,26,14
036001,2014-05-19 08:00:00,16,34,21,0.525,36,29
036001,2014-05-19 09:00:00,5,32,23,0.656,41,45
036001,2014-05-19 10:00:00,20,33,26,,40,40
036001,2014-05-19 11:00:00,29,40,24,,52,41
036001,2014-05-19 12:00:00,29,40,24,,52,41
036001,2014-05-19 13:00:00,16,31,17,,87,20
036001,2014-05-19 14:00:00,21,25,13,,95,14
036001,2014-05-19 15:00:00,19,25,13,,79,10
036001,2014-05-19 16:00:00,20,31,18,,66,12
036001,2014-05-19 17:00:00,14,24,22,,69,17
036001,2014-05-19 18:00:00,17,32,16,,82,15
036001,2014-05-19 19:00:00,23,76,13,,78,15
036001,2014-05-19 20:00:00,28,28,20,,58,19
036001,2014-05-19 21:00:00,28,28,20,,58,19
036001,2014-05-19 22:00:00,25,28,10,,70,13
036001,2014-05-19 23:00:00,9,16,9,,68,9
036001,2014-05-20 00:00:00,10,11,7,,69,8
036001,2014-05-20 01:00:00,15,28,11,,68,60
036001,2014-05-20 02:00:00,20,25,8,,63,29
036001,2014-05-20 03:00:00,18,19,8,,50,16
036001,2014-05-20 04:00:00,14,30,8,,42,11
036001,2014-05-20 05:00:00,26,31,7,,45,10
036001,2014-05-20 06:00:00,27,39,7,,46,10
036001,2014-05-20 07:00:00,29,50,8,,38,12
036001,2014-05-20 08:00:00,34,55,10,,44,23
036001,2014-05-20 09:00:00,40,51,9,,62,30
036001,2014-05-20 10:00:00,30,49,8,,79,33
036001,2014-05-20 11:00:00,20,75,6,0.372,102,26
036001,2014-05-20 12:00:00,29,,6,0.372,120,18
036001,2014-05-20 13:00:00,26,48,8,0.413,139,23
036001,2014-05-20 14:00:00,34,44,6,0.316,135,27
036001,2014-05-20 15:00:00,42,43,5,0.286,126,18
036001,2014-05-20 16:00:00,24,35,7,0.287,121,13
036001,2014-05-20 17:00:00,26,52,7,0.277,108,9
