sid,time,pm25,pm10,no2,co,o3,so2
029001,2014-05-03 05:00:00,38,66,27,1.388,8,16
029001,2014-05-03 06:00:00,39,74,28,1.397,9,20
029001,2014-05-03 07:00:00,36,84,28,1.579,11,30
029001,2014-05-03 08:00:00,41,78,28,1.511,17,42
029001,2014-05-03 09:00:00,45,87,30,1.344,26,42
029001,2014-05-03 10:00:00,40,72,28,1.152,44,36
029001,2014-05-03 11:00:00,21,,18,0.974,65,24
029001,2014-05-03 12:00:00,26,39,17,0.975,78,23
029001,2014-05-03 13:00:00,26,39,17,0.975,78,23
029001,2014-05-03 14:00:00,25,49,19,0.931,75,38
029001,2014-05-03 15:00:00,18,33,15,0.889,79,22
029001,2014-05-03 16:00:00,18,33,15,0.889,79,22
029001,2014-05-03 17:00:00,21,39,19,0.893,67,29
029001,2014-05-03 18:00:00,29,66,25,0.953,60,46
029001,2014-05-03 19:00:00,26,,21,0.941,57,23
029001,2014-05-03 20:00:00,25,49,23,0.935,48,18
029001,2014-05-03 21:00:00,27,45,25,0.979,37,18
029001,2014-05-03 22:00:00,28,46,27,0.929,30,22
029001,2014-05-03 23:00:00,36,39,21,0.895,38,18
029001,2014-05-04 00:00:00,40,49,17,0.902,40,13
029001,2014-05-04 01:00:00,36,55,17,0.904,37,11
029001,2014-05-04 02:00:00,39,59,18,0.895,34,14
029001,2014-05-04 03:00:00,33,35,15,0.825,39,13
029001,2014-05-04 04:00:00,36,44,17,0.835,31,16
029001,2014-05-04 05:00:00,33,34,19,0.861,28,21
029001,2014-05-04 06:00:00,37,46,19,0.898,29,18
029001,2014-05-04 07:00:00,38,41,19,0.951,29,17
029001,2014-05-04 08:00:00,34,53,18,1.02,33,13
029001,2014-05-04 09:00:00,31,48,18,1.047,35,11
029001,2014-05-04 10:00:00,32,54,22,1.169,29,14
029001,2014-05-04 11:00:00,41,48,33,1.176,32,21
029001,2014-05-04 12:00:00,38,59,29,1.114,42,17
029001,2014-05-04 13:00:00,40,56,26,1.152,35,17
029001,2014-05-04 14:00:00,33,36,28,1.115,37,19
029001,2014-05-04 15:00:00,38,,28,1.163,44,24
029001,2014-05-04 16:00:00,44,54,27,1.21,39,20
029001,2014-05-04 17:00:00,48,59,29,1.289,33,23
029001,2014-05-04 18:00:00,50,85,32,1.482,21,24
029001,2014-05-04 19:00:00,51,94,31,1.777,14,24
029001,2014-05-04 20:00:00,50,99,29,1.63,10,22
029001,2014-05-04 21:00:00,53,94,27,1.409,11,20
029001,2014-05-04 22:00:00,55,89,26,1.341,13,20
029001,2014-05-04 23:00:00,47,63,25,1.137,11,20
029001,2014-05-05 00:00:00,46,68,26,1.104,5,19
029001,2014-05-05 01:00:00,14,43,24,0.884,38,14
029001,2014-05-05 02:00:00,7,,20,1.035,32,11
029001,2014-05-05 03:00:00,8,,18,1.038,44,10
029001,2014-05-05 04:00:00,8,,17,0.975,51,9
029001,2014-05-05 05:00:00,9,,17,0.961,50,10
029001,2014-05-05 06:00:00,11,,18,0.958,48,10
029001,2014-05-05 07:00:00,16,,18,1.056,32,13
029001,2014-05-05 08:00:00,18,32,20,1.176,24,18
029001,2014-05-05 09:00:00,19,41,22,1.141,27,20
029001,2014-05-05 10:00:00,13,35,23,1.113,37,17
029001,2014-05-05 11:00:00,12,33,27,1.074,41,16
029001,2014-05-05 12:00:00,13,34,27,1.048,49,14
029001,2014-05-05 13:00:00,13,37,26,1.03,59,12
029001,2014-05-05 14:00:00,13,37,26,1.03,59,12
029001,2014-05-05 15:00:00,16,33,26,0.997,53,11
029001,2014-05-05 16:00:00,18,35,27,1.033,39,11
029001,2014-05-05 17:00:00,19,39,29,0.988,36,12
029001,2014-05-05 18:00:00,18,44,31,0.961,35,11
029001,2014-05-05 19:00:00,21,28,30,1.027,26,11
029001,2014-05-05 20:00:00,26,32,28,1.027,19,11
029001,2014-05-05 21:00:00,22,25,25,1.011,21,10
029001,2014-05-05 22:00:00,21,,24,1.025,19,10
029001,2014-05-05 23:00:00,30,,22,1.043,14,10
029001,2014-05-06 00:00:00,24,26,21,1.002,13,9
029001,2014-05-06 01:00:00,19,,20,0.963,18,9
029001,2014-05-06 02:00:00,16,,21,0.949,15,9
029001,2014-05-06 03:00:00,23,,21,0.966,11,10
029001,2014-05-06 04:00:00,31,,20,0.947,12,10
029001,2014-05-06 05:00:00,39,,19,0.959,13,10
029001,2014-05-06 06:00:00,38,,19,0.972,13,11
029001,2014-05-06 07:00:00,33,,18,1.005,10,11
029001,2014-05-06 08:00:00,31,39,17,1.089,8,11
029001,2014-05-06 09:00:00,35,48,17,1.144,10,13
029001,2014-05-06 10:00:00,32,44,17,1.148,9,13
029001,2014-05-06 11:00:00,28,38,18,1.175,10,18
029001,2014-05-06 12:00:00,30,39,19,1.232,10,22
029001,2014-05-06 13:00:00,41,57,21,1.352,18,24
029001,2014-05-06 14:00:00,40,55,25,1.263,19,24
029001,2014-05-06 15:00:00,39,46,26,1.243,24,23
029001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
029001,2014-05-06 17:00:00,54,74,31,1.367,24,27
029001,2014-05-06 18:00:00,63,79,33,1.656,15,26
029001,2014-05-06 19:00:00,68,73,33,1.807,12,24
029001,2014-05-06 20:00:00,72,76,33,1.816,8,22
029001,2014-05-06 21:00:00,70,77,31,1.659,7,24
029001,2014-05-06 22:00:00,71,,30,1.448,8,28
029001,2014-05-06 23:00:00,73,78,29,1.553,8,30
029001,2014-05-07 00:00:00,78,80,27,1.447,8,27
029001,2014-05-07 01:00:00,86,88,27,1.302,8,29
029001,2014-05-07 02:00:00,83,88,26,1.257,10,26
029001,2014-05-07 03:00:00,71,75,25,1.236,8,21
029001,2014-05-07 04:00:00,68,,25,1.142,7,21
029001,2014-05-07 05:00:00,56,,22,1.055,9,16
029001,2014-05-07 06:00:00,45,,21,1.04,10,16
029001,2014-05-07 07:00:00,45,,20,1.165,6,21
029001,2014-05-07 08:00:00,38,58,18,1.364,6,26
029001,2014-05-07 09:00:00,26,46,18,1.348,13,21
029001,2014-05-07 10:00:00,23,47,23,1.309,13,24
029001,2014-05-07 11:00:00,31,49,23,1.425,9,30
029001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
029001,2014-05-07 13:00:00,34,49,26,1.351,27,27
029001,2014-05-07 14:00:00,35,54,30,1.323,31,26
029001,2014-05-07 15:00:00,33,46,30,1.343,33,25
029001,2014-05-07 16:00:00,40,47,32,1.337,24,28
029001,2014-05-07 17:00:00,44,51,37,1.373,21,27
029001,2014-05-07 18:00:00,50,58,39,1.498,15,25
029001,2014-05-07 19:00:00,53,59,40,1.615,11,24
029001,2014-05-07 20:00:00,53,72,39,1.605,7,27
029001,2014-05-07 21:00:00,59,,36,1.501,6,21
029001,2014-05-07 22:00:00,60,61,33,1.633,6,20
029001,2014-05-07 23:00:00,63,64,27,1.65,7,23
029001,2014-05-08 00:00:00,60,62,24,1.509,6,20
029001,2014-05-08 01:00:00,55,,23,1.434,5,17
029001,2014-05-08 02:00:00,45,,24,1.3,4,15
029001,2014-05-08 03:00:00,30,,24,1.283,3,13
029001,2014-05-08 04:00:00,34,,23,1.38,4,17
029001,2014-05-08 05:00:00,37,,20,1.402,5,21
029001,2014-05-08 06:00:00,39,43,21,1.459,5,31
029001,2014-05-08 07:00:00,41,,19,1.464,5,30
029001,2014-05-08 08:00:00,55,72,18,1.706,6,25
029001,2014-05-08 09:00:00,61,86,16,1.714,8,29
029001,2014-05-08 10:00:00,74,98,31,1.796,12,36
029001,2014-05-08 11:00:00,85,110,27,1.861,14,37
029001,2014-05-08 12:00:00,95,115,25,1.841,23,39
029001,2014-05-08 13:00:00,108,148,28,1.845,30,38
029001,2014-05-08 14:00:00,122,177,31,1.869,25,36
029001,2014-05-08 15:00:00,135,185,31,2.036,32,42
029001,2014-05-08 16:00:00,144,204,34,2.034,38,38
029001,2014-05-08 17:00:00,150,270,37,2.282,21,26
029001,2014-05-08 18:00:00,67,198,39,1.637,15,22
029001,2014-05-08 19:00:00,42,62,35,1.709,14,23
029001,2014-05-08 20:00:00,28,61,31,1.419,7,18
029001,2014-05-08 21:00:00,12,,31,1.151,17,12
029001,2014-05-08 22:00:00,17,,30,1.073,8,24
029001,2014-05-08 23:00:00,13,,23,1.054,14,21
029001,2014-05-09 00:00:00,15,,20,1,14,17
029001,2014-05-09 01:00:00,14,,20,0.928,22,22
029001,2014-05-09 02:00:00,15,18,20,0.974,15,23
029001,2014-05-09 03:00:00,16,17,17,1.032,14,19
029001,2014-05-09 04:00:00,20,25,15,1.051,11,17
029001,2014-05-09 05:00:00,27,35,16,1.037,16,16
029001,2014-05-09 06:00:00,31,,16,0.984,15,15
029001,2014-05-09 07:00:00,33,33,15,1.151,10,18
029001,2014-05-09 08:00:00,30,46,16,1.276,4,23
029001,2014-05-09 09:00:00,27,46,15,1.522,5,20
029001,2014-05-09 10:00:00,29,47,18,1.341,5,33
029001,2014-05-09 11:00:00,24,40,19,1.224,6,25
029001,2014-05-09 12:00:00,15,27,20,1.055,18,17
029001,2014-05-09 13:00:00,15,27,20,1.055,18,17
029001,2014-05-09 14:00:00,16,24,19,1,20,14
029001,2014-05-09 15:00:00,16,24,19,1,20,14
029001,2014-05-09 16:00:00,17,25,19,1.036,22,13
029001,2014-05-09 17:00:00,15,24,19,1.02,16,12
029001,2014-05-09 18:00:00,13,21,21,1.082,20,12
029001,2014-05-09 19:00:00,15,15,20,1.133,19,11
029001,2014-05-09 20:00:00,15,28,19,1.136,21,10
029001,2014-05-09 21:00:00,10,12,18,0.86,32,10
029001,2014-05-09 22:00:00,7,10,18,0.84,36,10
029001,2014-05-09 23:00:00,8,,17,0.844,40,9
029001,2014-05-10 00:00:00,10,,16,0.888,31,10
029001,2014-05-10 01:00:00,12,14,16,0.88,37,10
029001,2014-05-10 02:00:00,11,15,18,0.806,48,11
029001,2014-05-10 03:00:00,11,15,17,0.782,48,13
029001,2014-05-10 04:00:00,9,14,17,0.765,50,13
029001,2014-05-10 05:00:00,9,16,18,0.77,46,12
029001,2014-05-10 06:00:00,14,,19,0.885,42,13
029001,2014-05-10 07:00:00,33,44,18,1.261,21,25
029001,2014-05-10 08:00:00,27,49,18,1.272,22,28
029001,2014-05-10 09:00:00,23,36,22,1.106,32,23
029001,2014-05-10 10:00:00,14,43,23,0.917,37,18
029001,2014-05-10 11:00:00,11,32,20,0.849,52,15
029001,2014-05-10 12:00:00,9,29,17,0.798,57,11
029001,2014-05-10 13:00:00,10,48,16,0.851,42,9
029001,2014-05-10 14:00:00,7,31,15,0.801,38,9
029001,2014-05-10 15:00:00,6,37,14,0.782,35,9
029001,2014-05-10 16:00:00,6,,14,0.789,35,9
029001,2014-05-10 17:00:00,7,,15,0.789,40,9
029001,2014-05-10 18:00:00,7,19,16,0.886,40,10
029001,2014-05-10 19:00:00,9,11,15,0.939,35,10
029001,2014-05-10 20:00:00,9,32,16,0.934,26,12
029001,2014-05-10 21:00:00,9,28,16,0.899,27,11
029001,2014-05-10 22:00:00,9,31,16,0.843,31,10
029001,2014-05-10 23:00:00,9,18,14,0.827,29,11
029001,2014-05-11 00:00:00,9,19,14,0.822,24,12
029001,2014-05-11 01:00:00,11,27,13,0.965,26,11
029001,2014-05-11 02:00:00,11,33,13,0.861,20,12
029001,2014-05-11 03:00:00,11,33,12,0.786,22,13
029001,2014-05-11 04:00:00,10,37,11,0.783,22,11
029001,2014-05-11 05:00:00,10,36,11,0.825,21,12
029001,2014-05-11 06:00:00,12,29,10,0.898,14,12
029001,2014-05-11 07:00:00,8,31,12,0.874,33,10
029001,2014-05-11 08:00:00,6,7,14,0.894,37,8
029001,2014-05-11 09:00:00,7,17,14,1.031,33,8
029001,2014-05-11 10:00:00,11,33,15,1.391,27,11
029001,2014-05-11 11:00:00,15,38,16,1.278,28,16
029001,2014-05-11 12:00:00,14,39,15,1.103,27,12
029001,2014-05-11 13:00:00,19,67,20,1.117,32,14
029001,2014-05-11 14:00:00,7,37,18,0.936,32,11
029001,2014-05-11 15:00:00,7,37,18,0.936,32,11
029001,2014-05-11 16:00:00,16,,17,1.027,17,10
029001,2014-05-11 17:00:00,29,35,17,1.053,11,12
029001,2014-05-11 18:00:00,31,54,22,1.233,9,19
029001,2014-05-11 19:00:00,31,44,25,1.327,8,30
029001,2014-05-11 20:00:00,32,40,23,1.534,7,27
029001,2014-05-11 21:00:00,39,56,19,1.684,7,20
029001,2014-05-11 22:00:00,46,58,17,1.747,5,20
029001,2014-05-11 23:00:00,47,60,14,1.667,5,19
029001,2014-05-12 00:00:00,52,73,12,1.647,6,21
029001,2014-05-12 01:00:00,53,83,12,1.356,6,18
029001,2014-05-12 02:00:00,58,67,12,1.106,3,25
029001,2014-05-12 03:00:00,49,62,12,0.994,4,22
029001,2014-05-12 04:00:00,46,61,12,1.017,3,19
029001,2014-05-12 05:00:00,61,84,12,1.191,3,18
029001,2014-05-12 06:00:00,65,106,11,1.314,4,22
029001,2014-05-12 07:00:00,56,96,9,1.315,4,23
029001,2014-05-12 08:00:00,54,100,7,1.508,5,22
029001,2014-05-12 09:00:00,65,103,8,1.485,6,20
029001,2014-05-12 10:00:00,70,142,14,1.411,6,19
029001,2014-05-12 11:00:00,72,136,21,1.342,6,23
029001,2014-05-12 12:00:00,80,125,16,1.362,11,29
029001,2014-05-12 13:00:00,80,125,16,1.362,11,29
029001,2014-05-12 14:00:00,104,197,21,1.463,28,17
029001,2014-05-12 15:00:00,111,144,28,1.487,65,17
029001,2014-05-12 16:00:00,119,196,39,1.537,99,18
029001,2014-05-12 17:00:00,123,214,42,1.62,98,18
029001,2014-05-12 18:00:00,128,281,41,1.712,87,17
029001,2014-05-12 19:00:00,141,280,39,1.863,65,19
029001,2014-05-12 20:00:00,153,304,40,1.97,34,22
029001,2014-05-12 21:00:00,154,306,40,2.189,13,26
029001,2014-05-12 22:00:00,164,296,37,2.236,10,27
029001,2014-05-12 23:00:00,169,341,33,2.247,10,25
029001,2014-05-13 00:00:00,162,339,30,2.539,10,26
029001,2014-05-13 01:00:00,150,323,28,2.628,10,25
029001,2014-05-13 02:00:00,141,309,26,2.452,8,24
029001,2014-05-13 03:00:00,142,276,23,2.324,8,26
029001,2014-05-13 04:00:00,136,285,19,2.284,8,21
029001,2014-05-13 05:00:00,131,271,17,2.32,9,25
029001,2014-05-13 06:00:00,131,306,14,2.373,9,31
029001,2014-05-13 07:00:00,128,352,11,2.457,9,31
029001,2014-05-13 08:00:00,135,397,9,2.496,10,33
029001,2014-05-13 09:00:00,114,366,11,2.354,14,26
029001,2014-05-13 10:00:00,47,181,37,1.793,14,18
029001,2014-05-13 11:00:00,24,67,27,1.505,22,14
029001,2014-05-13 12:00:00,11,34,21,1.241,25,14
029001,2014-05-13 13:00:00,9,25,19,1.095,26,14
029001,2014-05-13 14:00:00,9,23,17,0.983,28,14
029001,2014-05-13 15:00:00,9,34,15,0.941,25,11
029001,2014-05-13 16:00:00,9,34,15,0.941,25,11
029001,2014-05-13 17:00:00,11,36,14,0.927,22,9
029001,2014-05-13 18:00:00,11,37,13,1.006,17,8
029001,2014-05-13 19:00:00,11,45,12,1.036,17,9
029001,2014-05-13 20:00:00,13,49,12,1.02,15,9
029001,2014-05-13 21:00:00,13,44,11,1.027,12,9
029001,2014-05-13 22:00:00,11,32,10,1.039,11,9
029001,2014-05-13 23:00:00,11,21,9,0.982,13,9
029001,2014-05-14 00:00:00,9,15,8,0.927,14,9
029001,2014-05-14 01:00:00,9,24,8,0.903,13,8
029001,2014-05-14 02:00:00,10,26,8,0.93,9,9
029001,2014-05-14 03:00:00,12,26,7,0.934,4,11
029001,2014-05-14 04:00:00,11,30,6,0.95,4,12
029001,2014-05-14 05:00:00,17,34,5,0.981,5,11
029001,2014-05-14 06:00:00,17,43,5,1.038,5,15
029001,2014-05-14 07:00:00,16,39,4,1.088,5,19
029001,2014-05-14 08:00:00,15,42,5,1.247,7,16
029001,2014-05-14 09:00:00,14,26,7,1.157,15,13
029001,2014-05-14 10:00:00,15,35,8,1.043,17,10
029001,2014-05-14 11:00:00,16,30,11,1.026,24,11
029001,2014-05-14 12:00:00,15,29,16,1.011,29,11
029001,2014-05-14 13:00:00,14,40,17,0.991,27,11
029001,2014-05-14 14:00:00,13,34,16,0.966,27,10
029001,2014-05-14 15:00:00,14,25,15,0.948,24,9
029001,2014-05-14 16:00:00,14,27,15,0.928,24,10
029001,2014-05-14 17:00:00,13,22,16,0.905,26,9
029001,2014-05-14 18:00:00,16,38,15,1.03,21,9
029001,2014-05-14 19:00:00,21,53,14,1.055,18,10
029001,2014-05-14 20:00:00,19,65,12,1.069,12,9
029001,2014-05-14 21:00:00,15,56,11,1.058,11,9
029001,2014-05-14 22:00:00,14,52,10,1.051,10,8
029001,2014-05-14 23:00:00,15,41,10,1.008,10,10
029001,2014-05-15 00:00:00,15,31,9,0.973,10,10
029001,2014-05-15 01:00:00,16,41,9,0.974,10,9
029001,2014-05-15 02:00:00,19,43,9,0.999,6,13
029001,2014-05-15 03:00:00,20,47,8,1.031,4,16
029001,2014-05-15 04:00:00,21,46,8,1.039,4,16
029001,2014-05-15 05:00:00,23,37,7,1.043,4,16
029001,2014-05-15 06:00:00,27,56,6,1.11,4,15
029001,2014-05-15 07:00:00,28,50,6,1.114,5,24
029001,2014-05-15 08:00:00,26,66,6,1.305,7,21
029001,2014-05-15 09:00:00,19,41,7,1.152,18,17
029001,2014-05-15 10:00:00,19,42,10,1.056,24,10
029001,2014-05-15 11:00:00,21,31,12,1.038,29,10
029001,2014-05-15 12:00:00,20,25,15,0.998,36,10
029001,2014-05-15 13:00:00,16,32,18,0.975,39,10
029001,2014-05-15 14:00:00,17,47,17,0.949,38,9
029001,2014-05-15 15:00:00,14,24,16,0.926,28,9
029001,2014-05-15 16:00:00,14,24,16,0.926,28,9
029001,2014-05-15 17:00:00,21,85,15,0.99,26,9
029001,2014-05-15 18:00:00,34,93,15,1.17,13,9
029001,2014-05-15 19:00:00,28,65,16,1.478,6,9
029001,2014-05-15 20:00:00,21,21,15,1.326,3,9
029001,2014-05-15 21:00:00,28,34,13,1.509,6,9
029001,2014-05-15 22:00:00,30,59,11,1.457,4,8
029001,2014-05-15 23:00:00,33,47,8,1.388,4,10
029001,2014-05-16 00:00:00,66,96,8,1.543,5,15
029001,2014-05-16 01:00:00,58,127,8,1.554,7,15
029001,2014-05-16 02:00:00,44,103,7,1.506,4,14
029001,2014-05-16 03:00:00,20,26,6,1.216,5,10
029001,2014-05-16 04:00:00,19,26,5,1.134,5,10
029001,2014-05-16 05:00:00,19,33,5,1.064,5,10
029001,2014-05-16 06:00:00,21,53,4,1.114,4,11
029001,2014-05-16 07:00:00,31,59,2,1.31,5,17
029001,2014-05-16 08:00:00,24,59,2,1.379,6,14
029001,2014-05-16 09:00:00,19,31,4,1.221,12,13
029001,2014-05-16 10:00:00,19,31,4,1.221,12,13
029001,2014-05-16 11:00:00,18,19,12,1.064,34,9
029001,2014-05-16 12:00:00,18,74,15,1.093,30,9
029001,2014-05-16 13:00:00,18,56,15,1.06,31,8
029001,2014-05-16 14:00:00,13,19,16,0.973,34,8
029001,2014-05-16 15:00:00,14,73,15,1.081,20,8
029001,2014-05-16 16:00:00,20,25,15,1.152,14,8
029001,2014-05-16 17:00:00,32,62,16,1.182,13,10
029001,2014-05-16 18:00:00,19,51,16,1.188,19,8
029001,2014-05-16 19:00:00,14,38,14,1.106,19,7
029001,2014-05-16 20:00:00,16,50,13,1.074,17,8
029001,2014-05-16 21:00:00,14,40,12,1.028,15,8
029001,2014-05-16 22:00:00,13,32,11,0.99,14,9
029001,2014-05-16 23:00:00,13,43,9,0.98,13,10
029001,2014-05-17 00:00:00,13,20,9,0.962,12,12
029001,2014-05-17 01:00:00,13,38,8,0.942,13,11
029001,2014-05-17 02:00:00,16,30,8,0.962,10,13
029001,2014-05-17 03:00:00,10,,8,0.884,20,12
029001,2014-05-17 04:00:00,11,15,9,0.876,19,12
029001,2014-05-17 05:00:00,13,37,9,0.877,14,13
029001,2014-05-17 06:00:00,13,37,9,0.909,7,14
029001,2014-05-17 07:00:00,14,39,8,0.978,6,15
029001,2014-05-17 08:00:00,14,34,7,0.962,13,16
029001,2014-05-17 09:00:00,13,32,8,0.966,14,15
029001,2014-05-17 10:00:00,11,14,9,0.914,18,10
029001,2014-05-17 11:00:00,13,17,11,0.887,21,11
029001,2014-05-17 12:00:00,12,24,12,0.875,23,10
029001,2014-05-17 13:00:00,10,21,13,0.861,24,9
029001,2014-05-17 14:00:00,11,43,12,0.888,21,9
029001,2014-05-17 15:00:00,11,14,12,0.869,21,9
029001,2014-05-17 16:00:00,11,14,12,0.869,21,9
029001,2014-05-17 17:00:00,11,23,12,0.868,22,9
029001,2014-05-17 18:00:00,13,37,12,0.894,21,8
029001,2014-05-17 19:00:00,17,48,11,0.967,15,8
029001,2014-05-17 20:00:00,16,30,10,1,13,8
029001,2014-05-17 21:00:00,16,42,9,1.019,10,9
029001,2014-05-17 22:00:00,28,87,15,1.225,6,19
029001,2014-05-17 23:00:00,25,,16,1.133,11,22
029001,2014-05-18 00:00:00,32,39,17,1.152,8,31
029001,2014-05-18 01:00:00,34,65,14,1.21,4,26
029001,2014-05-18 02:00:00,34,56,13,1.274,4,35
029001,2014-05-18 03:00:00,30,45,10,1.268,4,33
029001,2014-05-18 04:00:00,44,74,9,1.309,5,47
029001,2014-05-18 05:00:00,57,101,9,1.333,6,47
029001,2014-05-18 06:00:00,39,75,7,1.277,4,37
029001,2014-05-18 07:00:00,36,77,5,1.308,5,28
029001,2014-05-18 08:00:00,45,75,4,1.436,8,32
029001,2014-05-18 09:00:00,54,105,7,1.52,11,36
029001,2014-05-18 10:00:00,27,83,9,1.35,10,25
029001,2014-05-18 11:00:00,16,24,8,1.187,14,24
029001,2014-05-18 12:00:00,16,24,8,1.187,14,24
029001,2014-05-18 13:00:00,10,68,14,0.976,18,12
029001,2014-05-18 14:00:00,11,,12,0.992,20,9
029001,2014-05-18 15:00:00,10,32,12,0.979,15,10
029001,2014-05-18 16:00:00,15,18,11,1.023,18,10
029001,2014-05-18 17:00:00,22,58,15,1.092,23,11
029001,2014-05-18 18:00:00,13,61,14,1.104,11,11
029001,2014-05-18 19:00:00,15,,13,1.322,5,14
029001,2014-05-18 20:00:00,14,30,11,1.273,6,15
029001,2014-05-18 21:00:00,21,69,10,1.377,5,16
029001,2014-05-18 22:00:00,27,,11,1.283,6,20
029001,2014-05-18 23:00:00,27,73,11,1.231,7,17
029001,2014-05-19 00:00:00,13,70,9,1.055,7,13
029001,2014-05-19 01:00:00,16,19,7,1.101,8,12
029001,2014-05-19 02:00:00,23,,7,1.172,4,15
029001,2014-05-19 03:00:00,51,,8,1.29,4,30
029001,2014-05-19 04:00:00,42,78,8,1.299,4,36
029001,2014-05-19 05:00:00,38,46,8,1.293,4,34
029001,2014-05-19 06:00:00,41,70,6,1.318,4,29
029001,2014-05-19 07:00:00,35,67,5,1.341,4,26
029001,2014-05-19 08:00:00,40,72,5,1.608,6,25
029001,2014-05-19 09:00:00,53,87,6,1.646,12,40
029001,2014-05-19 10:00:00,25,72,10,1.38,17,26
029001,2014-05-19 11:00:00,25,38,12,1.263,18,22
029001,2014-05-19 12:00:00,25,38,12,1.263,18,22
029001,2014-05-19 13:00:00,13,21,17,1.061,31,15
029001,2014-05-19 14:00:00,11,19,16,1.009,30,12
029001,2014-05-19 15:00:00,13,24,15,0.986,31,11
029001,2014-05-19 16:00:00,14,34,15,0.963,29,10
029001,2014-05-19 17:00:00,15,51,14,0.97,23,9
029001,2014-05-19 18:00:00,12,24,16,0.99,35,10
029001,2014-05-19 19:00:00,13,21,16,0.987,38,10
029001,2014-05-19 20:00:00,14,23,15,1.18,25,8
029001,2014-05-19 21:00:00,14,23,15,1.18,25,8
029001,2014-05-19 22:00:00,20,38,15,1.233,12,9
029001,2014-05-19 23:00:00,28,30,13,1.288,8,10
029001,2014-05-20 00:00:00,28,35,12,1.284,9,12
029001,2014-05-20 01:00:00,26,35,12,1.223,12,13
029001,2014-05-20 02:00:00,37,56,12,1.328,4,14
029001,2014-05-20 03:00:00,37,47,11,1.352,4,16
029001,2014-05-20 04:00:00,33,54,11,1.387,4,16
029001,2014-05-20 05:00:00,41,63,10,1.421,5,26
029001,2014-05-20 06:00:00,35,59,8,1.328,5,29
029001,2014-05-20 07:00:00,29,68,6,1.359,5,21
029001,2014-05-20 08:00:00,28,37,5,1.569,8,18
029001,2014-05-20 09:00:00,20,57,6,1.374,10,17
