sid,time,pm25,pm10,no2,co,o3,so2
024001,2014-05-03 19:00:00,38,64,10,0.817,96,9
024001,2014-05-03 20:00:00,41,68,10,0.791,95,11
024001,2014-05-03 21:00:00,34,69,8,0.762,96,13
024001,2014-05-03 22:00:00,33,67,6,0.722,102,15
024001,2014-05-03 23:00:00,33,62,6,0.723,95,15
024001,2014-05-04 00:00:00,33,52,6,0.725,86,11
024001,2014-05-04 01:00:00,32,51,4,0.691,91,10
024001,2014-05-04 02:00:00,34,54,6,0.718,76,10
024001,2014-05-04 03:00:00,37,69,11,0.74,63,11
024001,2014-05-04 04:00:00,42,70,10,0.72,56,9
024001,2014-05-04 05:00:00,43,57,9,0.721,51,8
024001,2014-05-04 06:00:00,40,55,10,0.719,59,9
024001,2014-05-04 07:00:00,45,65,14,0.809,44,9
024001,2014-05-04 08:00:00,45,67,23,0.954,50,16
024001,2014-05-04 09:00:00,39,76,20,1.025,57,12
024001,2014-05-04 10:00:00,39,70,11,0.805,77,12
024001,2014-05-04 11:00:00,46,76,9,0.761,84,12
024001,2014-05-04 12:00:00,62,,11,0.837,70,9
024001,2014-05-04 13:00:00,68,74,9,0.87,78,9
024001,2014-05-04 14:00:00,65,80,9,0.859,78,10
024001,2014-05-04 15:00:00,64,88,9,0.975,83,10
024001,2014-05-04 16:00:00,72,94,9,1.044,81,9
024001,2014-05-04 17:00:00,103,,11,1.236,84,8
024001,2014-05-04 18:00:00,116,,9,1.26,74,7
024001,2014-05-04 19:00:00,126,,15,1.428,61,7
024001,2014-05-04 20:00:00,125,,24,1.287,41,8
024001,2014-05-04 21:00:00,140,,34,1.29,26,11
024001,2014-05-04 22:00:00,138,,19,1.426,30,10
024001,2014-05-04 23:00:00,136,,18,1.345,29,10
024001,2014-05-05 00:00:00,125,,17,1.193,39,11
024001,2014-05-05 01:00:00,104,,12,1.09,39,9
024001,2014-05-05 02:00:00,66,76,9,0.992,37,8
024001,2014-05-05 03:00:00,21,34,4,0.868,37,8
024001,2014-05-05 04:00:00,8,14,2,0.821,40,8
024001,2014-05-05 05:00:00,6,7,2,0.834,39,8
024001,2014-05-05 06:00:00,6,8,3,0.867,40,8
024001,2014-05-05 07:00:00,6,8,3,0.877,41,7
024001,2014-05-05 08:00:00,10,,8,1.102,40,8
024001,2014-05-05 09:00:00,11,18,6,0.957,53,8
024001,2014-05-05 10:00:00,17,,10,1.018,35,8
024001,2014-05-05 11:00:00,21,,10,1.119,28,7
024001,2014-05-05 12:00:00,19,19,7,1.06,29,7
024001,2014-05-05 13:00:00,13,,4,0.926,42,7
024001,2014-05-05 14:00:00,13,22,4,0.926,42,7
024001,2014-05-05 15:00:00,10,25,8,0.957,55,9
024001,2014-05-05 16:00:00,13,32,7,0.923,62,8
024001,2014-05-05 17:00:00,13,28,9,0.92,58,8
024001,2014-05-05 18:00:00,17,31,7,0.876,74,8
024001,2014-05-05 19:00:00,23,37,16,1.155,59,8
024001,2014-05-05 20:00:00,23,28,8,0.833,67,7
024001,2014-05-05 21:00:00,26,,7,0.793,63,8
024001,2014-05-05 22:00:00,30,,10,0.849,57,10
024001,2014-05-05 23:00:00,37,,5,0.803,64,8
024001,2014-05-06 00:00:00,42,,3,0.779,65,7
024001,2014-05-06 01:00:00,41,,3,0.767,66,7
024001,2014-05-06 02:00:00,31,35,4,0.742,67,9
024001,2014-05-06 03:00:00,29,46,6,0.74,57,9
024001,2014-05-06 04:00:00,30,44,9,0.742,57,13
024001,2014-05-06 05:00:00,34,51,11,0.742,54,13
024001,2014-05-06 06:00:00,37,49,11,0.753,51,11
024001,2014-05-06 07:00:00,46,,18,0.855,36,13
024001,2014-05-06 08:00:00,47,54,14,1.146,39,13
024001,2014-05-06 09:00:00,34,48,13,0.938,54,14
024001,2014-05-06 10:00:00,34,49,15,1.041,50,14
024001,2014-05-06 11:00:00,43,43,11,0.988,50,10
024001,2014-05-06 12:00:00,37,50,9,1.118,61,10
024001,2014-05-06 13:00:00,38,46,8,0.977,68,10
024001,2014-05-06 14:00:00,40,56,8,0.964,71,12
024001,2014-05-06 15:00:00,42,72,11,1.079,77,14
024001,2014-05-06 16:00:00,NULL,NULL,NULL,NULL,NULL,NULL
024001,2014-05-06 17:00:00,47,60,13,1.245,74,13
024001,2014-05-06 18:00:00,49,50,15,1.274,82,12
024001,2014-05-06 19:00:00,52,,17,0.974,84,13
024001,2014-05-06 20:00:00,58,,15,0.961,79,11
024001,2014-05-06 21:00:00,64,,17,1.024,74,13
024001,2014-05-06 22:00:00,53,61,14,0.9,84,13
024001,2014-05-06 23:00:00,49,50,16,0.979,70,14
024001,2014-05-07 00:00:00,41,50,16,0.896,66,14
024001,2014-05-07 01:00:00,39,39,13,0.847,58,14
024001,2014-05-07 02:00:00,40,,11,0.863,53,10
024001,2014-05-07 03:00:00,46,48,11,0.86,48,10
024001,2014-05-07 04:00:00,51,,9,0.857,44,10
024001,2014-05-07 05:00:00,54,,9,0.871,43,10
024001,2014-05-07 06:00:00,54,,8,0.883,35,9
024001,2014-05-07 07:00:00,54,,13,0.906,37,10
024001,2014-05-07 08:00:00,53,,13,1.201,40,9
024001,2014-05-07 09:00:00,52,58,15,1.206,43,9
024001,2014-05-07 10:00:00,45,47,14,1.185,44,8
024001,2014-05-07 11:00:00,47,,18,1.213,42,12
024001,2014-05-07 12:00:00,NULL,NULL,NULL,NULL,NULL,NULL
024001,2014-05-07 13:00:00,60,,30,1.603,43,12
024001,2014-05-07 14:00:00,65,,35,1.469,45,14
024001,2014-05-07 15:00:00,70,,38,1.885,46,14
024001,2014-05-07 16:00:00,94,,48,1.083,36,16
024001,2014-05-07 17:00:00,74,,31,0.484,42,13
024001,2014-05-07 18:00:00,53,,27,0.642,42,11
024001,2014-05-07 19:00:00,52,,32,0.842,34,11
024001,2014-05-07 20:00:00,70,,27,0.534,32,11
024001,2014-05-07 21:00:00,60,,21,0.571,30,11
024001,2014-05-07 22:00:00,52,,23,0.208,25,11
024001,2014-05-07 23:00:00,60,,23,0.28,23,11
024001,2014-05-08 00:00:00,63,,31,0.24,13,14
024001,2014-05-08 01:00:00,68,,27,0.319,12,14
024001,2014-05-08 02:00:00,82,,27,0.393,12,14
024001,2014-05-08 03:00:00,91,,25,0.445,10,15
024001,2014-05-08 04:00:00,87,,29,0.537,6,18
024001,2014-05-08 05:00:00,90,,30,0.56,2,19
024001,2014-05-08 06:00:00,57,,19,0.24,7,14
024001,2014-05-08 07:00:00,45,,13,0.134,10,13
024001,2014-05-08 08:00:00,40,,14,0.423,12,12
024001,2014-05-08 09:00:00,43,45,18,1.187,17,13
024001,2014-05-08 10:00:00,35,43,18,0.658,19,13
024001,2014-05-08 11:00:00,16,18,11,0.141,33,15
024001,2014-05-08 12:00:00,17,,8,0.134,45,9
024001,2014-05-08 13:00:00,12,25,6,0.084,50,8
024001,2014-05-08 14:00:00,5,16,3,0.032,48,8
024001,2014-05-08 15:00:00,9,28,9,0.223,60,10
024001,2014-05-08 16:00:00,18,78,5,0.247,70,9
024001,2014-05-08 17:00:00,17,53,6,0.615,56,8
024001,2014-05-08 18:00:00,57,84,16,0.914,59,8
024001,2014-05-08 19:00:00,102,119,21,0.589,54,8
024001,2014-05-08 20:00:00,92,117,11,0.124,53,8
024001,2014-05-08 21:00:00,93,,10,0.106,53,9
024001,2014-05-08 22:00:00,97,,13,0.09,38,10
024001,2014-05-08 23:00:00,58,,10,0.116,48,10
024001,2014-05-09 00:00:00,40,,7,,54,11
024001,2014-05-09 01:00:00,29,,5,,54,12
024001,2014-05-09 02:00:00,24,25,2,,73,9
024001,2014-05-09 03:00:00,26,,1,,71,8
024001,2014-05-09 04:00:00,25,,1,,65,7
024001,2014-05-09 05:00:00,29,,4,,66,8
024001,2014-05-09 06:00:00,19,24,2,,70,8
024001,2014-05-09 07:00:00,17,,3,,69,8
024001,2014-05-09 08:00:00,19,20,7,0.211,60,8
024001,2014-05-09 09:00:00,16,25,8,0.174,49,8
024001,2014-05-09 10:00:00,15,19,11,0.354,43,8
024001,2014-05-09 11:00:00,16,33,8,0.226,47,9
024001,2014-05-09 12:00:00,21,36,10,0.214,43,9
024001,2014-05-09 13:00:00,21,36,10,0.214,43,9
024001,2014-05-09 14:00:00,31,31,9,0.101,43,8
024001,2014-05-09 15:00:00,31,31,9,0.101,43,8
024001,2014-05-09 16:00:00,44,73,14,0.412,35,8
024001,2014-05-09 17:00:00,55,,14,0.617,44,8
024001,2014-05-09 18:00:00,37,,10,0.118,52,8
024001,2014-05-09 19:00:00,36,,11,0.113,57,8
024001,2014-05-09 20:00:00,39,,8,0.244,65,8
024001,2014-05-09 21:00:00,38,,10,0.262,56,9
024001,2014-05-09 22:00:00,50,,16,0.531,40,9
024001,2014-05-09 23:00:00,54,,11,0.49,39,7
024001,2014-05-10 00:00:00,39,,3,0.092,48,7
024001,2014-05-10 01:00:00,45,,2,0.038,41,7
024001,2014-05-10 02:00:00,49,,3,0.019,43,7
024001,2014-05-10 03:00:00,49,,5,,44,8
024001,2014-05-10 04:00:00,56,,6,,39,9
024001,2014-05-10 05:00:00,49,,8,,30,11
024001,2014-05-10 06:00:00,54,,12,0.042,25,11
024001,2014-05-10 07:00:00,55,,12,0.06,26,10
024001,2014-05-10 08:00:00,63,,16,0.159,24,10
024001,2014-05-10 09:00:00,59,60,16,0.301,28,14
024001,2014-05-10 10:00:00,48,53,14,0.254,33,13
024001,2014-05-10 11:00:00,35,41,8,0.063,43,12
024001,2014-05-10 12:00:00,26,31,5,0.036,48,8
024001,2014-05-10 13:00:00,18,23,1,0.02,55,8
024001,2014-05-10 14:00:00,13,22,2,,59,8
024001,2014-05-10 15:00:00,17,118,3,0.032,59,8
024001,2014-05-10 16:00:00,18,38,2,,66,9
024001,2014-05-10 17:00:00,25,38,5,0.122,67,9
024001,2014-05-10 18:00:00,31,39,6,0.123,61,8
024001,2014-05-10 19:00:00,30,37,3,0.078,61,7
024001,2014-05-10 20:00:00,42,,8,0.154,57,8
024001,2014-05-10 21:00:00,35,49,8,0.132,51,8
024001,2014-05-10 22:00:00,47,,13,0.838,35,8
024001,2014-05-10 23:00:00,58,,11,0.619,34,8
024001,2014-05-11 00:00:00,87,,12,0.49,25,7
024001,2014-05-11 01:00:00,91,,11,0.17,19,7
024001,2014-05-11 02:00:00,81,,10,0.035,21,8
024001,2014-05-11 03:00:00,78,,14,0.021,15,8
024001,2014-05-11 04:00:00,70,,13,0.088,11,8
024001,2014-05-11 05:00:00,64,,13,0.116,6,9
024001,2014-05-11 06:00:00,65,,16,0.206,5,9
024001,2014-05-11 07:00:00,60,,16,0.224,4,9
024001,2014-05-11 08:00:00,45,46,20,0.331,5,9
024001,2014-05-11 09:00:00,36,53,14,0.362,11,9
024001,2014-05-11 10:00:00,26,41,8,0.172,15,9
024001,2014-05-11 11:00:00,22,26,7,0.08,25,8
024001,2014-05-11 12:00:00,23,29,5,0.09,24,8
024001,2014-05-11 13:00:00,22,27,5,0.034,31,7
024001,2014-05-11 14:00:00,23,42,7,0.047,38,8
024001,2014-05-11 15:00:00,23,42,7,0.047,38,8
024001,2014-05-11 16:00:00,18,,15,0.3,25,8
024001,2014-05-11 17:00:00,11,16,13,0.174,38,8
024001,2014-05-11 18:00:00,15,,18,0.285,27,7
024001,2014-05-11 19:00:00,15,,17,0.37,18,7
024001,2014-05-11 20:00:00,22,,23,1.187,14,7
024001,2014-05-11 21:00:00,33,44,28,0.655,9,8
024001,2014-05-11 22:00:00,25,32,17,0.194,11,8
024001,2014-05-11 23:00:00,22,,13,0.242,14,8
024001,2014-05-12 00:00:00,26,,9,0.231,13,7
024001,2014-05-12 01:00:00,22,,4,0.013,12,7
024001,2014-05-12 02:00:00,19,,6,,15,7
024001,2014-05-12 03:00:00,11,13,4,,17,7
024001,2014-05-12 04:00:00,20,,4,,20,8
024001,2014-05-12 05:00:00,24,,5,,17,7
024001,2014-05-12 06:00:00,19,,8,,13,7
024001,2014-05-12 07:00:00,22,,8,0.077,12,7
024001,2014-05-12 08:00:00,35,35,22,0.462,4,8
024001,2014-05-12 09:00:00,18,29,18,0.629,10,8
024001,2014-05-12 10:00:00,19,19,15,0.774,14,8
024001,2014-05-12 11:00:00,29,29,17,0.347,21,9
024001,2014-05-12 12:00:00,29,,6,0.349,31,8
024001,2014-05-12 13:00:00,29,48,6,0.349,31,8
024001,2014-05-12 14:00:00,43,43,12,0.184,35,8
024001,2014-05-12 15:00:00,41,43,7,0.166,39,8
024001,2014-05-12 16:00:00,62,,13,0.247,33,8
024001,2014-05-12 17:00:00,50,,10,0.234,35,8
024001,2014-05-12 18:00:00,50,,11,0.55,25,8
024001,2014-05-12 19:00:00,69,,27,1.633,18,8
024001,2014-05-12 20:00:00,78,82,25,0.998,14,8
024001,2014-05-12 21:00:00,77,,20,0.343,11,8
024001,2014-05-12 22:00:00,76,,17,0.215,10,9
024001,2014-05-12 23:00:00,65,,13,0.344,11,9
024001,2014-05-13 00:00:00,52,,11,0.05,19,9
024001,2014-05-13 01:00:00,42,,6,,21,9
024001,2014-05-13 02:00:00,45,,7,,18,8
024001,2014-05-13 03:00:00,45,,8,,16,8
024001,2014-05-13 04:00:00,38,,7,,15,8
024001,2014-05-13 05:00:00,37,,9,,12,9
024001,2014-05-13 06:00:00,47,,10,,5,7
024001,2014-05-13 07:00:00,44,,16,0.033,5,7
024001,2014-05-13 08:00:00,37,,13,0.374,10,8
024001,2014-05-13 09:00:00,42,52,13,0.93,16,8
024001,2014-05-13 10:00:00,46,59,12,0.455,17,9
024001,2014-05-13 11:00:00,64,,11,0.171,25,9
024001,2014-05-13 12:00:00,62,,12,0.439,31,8
024001,2014-05-13 13:00:00,35,,7,0.199,46,9
024001,2014-05-13 14:00:00,22,44,4,0.106,59,12
024001,2014-05-13 15:00:00,21,34,3,0.284,47,11
024001,2014-05-13 16:00:00,21,34,3,0.284,47,11
024001,2014-05-13 17:00:00,22,54,4,0.479,27,9
024001,2014-05-13 18:00:00,20,44,7,0.478,27,9
024001,2014-05-13 19:00:00,26,42,11,0.064,16,8
024001,2014-05-13 20:00:00,35,42,15,0.234,12,8
024001,2014-05-13 21:00:00,56,,14,0.209,8,8
024001,2014-05-13 22:00:00,72,,14,0.024,5,8
024001,2014-05-13 23:00:00,73,,13,0.172,3,8
024001,2014-05-14 00:00:00,106,,9,0.135,3,7
024001,2014-05-14 01:00:00,84,,5,,2,7
024001,2014-05-14 02:00:00,47,,12,,1,7
024001,2014-05-14 03:00:00,39,,11,,1,8
024001,2014-05-14 04:00:00,37,,11,,1,8
024001,2014-05-14 05:00:00,31,,8,,1,8
024001,2014-05-14 06:00:00,41,,8,,,7
024001,2014-05-14 07:00:00,39,,7,0.046,,7
024001,2014-05-14 08:00:00,33,33,12,0.71,1,8
024001,2014-05-14 09:00:00,25,31,8,0.27,5,8
024001,2014-05-14 10:00:00,22,33,5,0.419,11,8
024001,2014-05-14 11:00:00,15,36,2,0.118,18,8
024001,2014-05-14 12:00:00,17,,2,0.207,26,9
024001,2014-05-14 13:00:00,16,43,2,0.203,18,8
024001,2014-05-14 14:00:00,13,25,2,0.053,21,8
024001,2014-05-14 15:00:00,18,28,2,0.546,22,9
024001,2014-05-14 16:00:00,14,15,1,0.08,28,10
024001,2014-05-14 17:00:00,15,25,2,0.358,26,9
024001,2014-05-14 18:00:00,18,27,5,0.701,12,8
024001,2014-05-14 19:00:00,21,38,13,1.131,8,9
024001,2014-05-14 20:00:00,25,51,14,0.775,5,10
024001,2014-05-14 21:00:00,33,50,13,1.138,5,11
024001,2014-05-14 22:00:00,37,49,15,1.247,4,10
024001,2014-05-14 23:00:00,37,37,13,1.093,3,10
024001,2014-05-15 00:00:00,36,37,12,1.011,1,9
024001,2014-05-15 01:00:00,41,76,11,0.63,,9
024001,2014-05-15 02:00:00,44,53,11,0.473,,9
024001,2014-05-15 03:00:00,42,49,11,0.184,,9
024001,2014-05-15 04:00:00,45,,10,0.122,,9
024001,2014-05-15 05:00:00,45,,8,0.14,,8
024001,2014-05-15 06:00:00,58,,6,0.121,,8
024001,2014-05-15 07:00:00,56,,6,0.236,,8
024001,2014-05-15 08:00:00,38,,14,0.705,1,8
024001,2014-05-15 09:00:00,47,52,16,0.511,3,8
024001,2014-05-15 10:00:00,60,,17,0.604,11,8
024001,2014-05-15 11:00:00,61,67,17,0.524,15,8
024001,2014-05-15 12:00:00,34,51,4,0.29,36,10
024001,2014-05-15 13:00:00,30,31,2,0.011,27,9
024001,2014-05-15 14:00:00,41,,9,0.223,17,9
024001,2014-05-15 15:00:00,61,,20,0.344,14,8
024001,2014-05-15 16:00:00,61,102,20,0.344,14,8
024001,2014-05-15 17:00:00,40,,10,0.416,28,8
024001,2014-05-15 18:00:00,42,43,10,0.859,23,8
024001,2014-05-15 19:00:00,52,,12,1.061,16,8
024001,2014-05-15 20:00:00,71,,22,0.738,9,8
024001,2014-05-15 21:00:00,97,,32,0.847,5,9
024001,2014-05-15 22:00:00,90,,28,0.96,2,9
024001,2014-05-15 23:00:00,80,,14,0.787,3,8
024001,2014-05-16 00:00:00,95,,12,0.581,,8
024001,2014-05-16 01:00:00,82,,7,0.265,,8
024001,2014-05-16 02:00:00,102,,15,0.226,8,8
024001,2014-05-16 03:00:00,90,,2,0.067,49,8
024001,2014-05-16 04:00:00,72,,2,0.099,58,9
024001,2014-05-16 05:00:00,59,,1,0.122,65,8
024001,2014-05-16 06:00:00,89,,3,0.218,48,7
024001,2014-05-16 07:00:00,72,,3,0.247,43,7
024001,2014-05-16 08:00:00,71,,6,0.793,55,8
024001,2014-05-16 09:00:00,65,68,5,0.644,54,8
024001,2014-05-16 10:00:00,65,68,5,0.644,54,8
024001,2014-05-16 11:00:00,85,,9,0.577,53,8
024001,2014-05-16 12:00:00,106,,9,0.578,45,8
024001,2014-05-16 13:00:00,105,,10,0.541,36,7
024001,2014-05-16 14:00:00,94,,9,0.412,42,7
024001,2014-05-16 15:00:00,98,,9,0.651,47,8
024001,2014-05-16 16:00:00,127,,14,0.818,56,9
024001,2014-05-16 17:00:00,146,,15,1.228,60,9
024001,2014-05-16 18:00:00,155,,17,1.378,50,9
024001,2014-05-16 19:00:00,173,,23,1.464,47,9
024001,2014-05-16 20:00:00,196,,21,0.874,46,9
024001,2014-05-16 21:00:00,203,,17,0.905,57,9
024001,2014-05-16 22:00:00,220,,12,0.726,72,10
024001,2014-05-16 23:00:00,220,,9,0.622,73,9
024001,2014-05-17 00:00:00,246,,8,0.624,53,7
024001,2014-05-17 01:00:00,234,,8,0.561,37,8
024001,2014-05-17 02:00:00,196,,7,0.469,45,8
024001,2014-05-17 03:00:00,190,,6,0.398,39,8
024001,2014-05-17 04:00:00,188,,5,0.329,33,8
024001,2014-05-17 05:00:00,184,,5,0.32,32,8
024001,2014-05-17 06:00:00,178,,4,0.35,30,8
024001,2014-05-17 07:00:00,163,,4,0.367,26,7
024001,2014-05-17 08:00:00,141,,9,0.418,27,8
024001,2014-05-17 09:00:00,146,,12,0.641,29,8
024001,2014-05-17 10:00:00,137,,11,0.758,31,9
024001,2014-05-17 11:00:00,131,,10,0.594,31,8
024001,2014-05-17 12:00:00,96,,8,0.58,37,8
024001,2014-05-17 13:00:00,79,,7,0.492,40,8
024001,2014-05-17 14:00:00,114,,9,0.506,48,8
024001,2014-05-17 15:00:00,107,,11,0.428,52,8
024001,2014-05-17 16:00:00,107,178,11,0.428,52,8
024001,2014-05-17 17:00:00,77,87,7,0.391,67,8
024001,2014-05-17 18:00:00,83,95,9,0.595,53,8
024001,2014-05-17 19:00:00,90,150,12,0.677,34,8
024001,2014-05-17 20:00:00,102,170,21,0.876,19,8
024001,2014-05-17 21:00:00,115,192,25,0.887,14,8
024001,2014-05-17 22:00:00,151,,24,1.113,5,8
024001,2014-05-17 23:00:00,137,,28,1.165,2,9
024001,2014-05-18 00:00:00,151,,26,0.94,,8
024001,2014-05-18 01:00:00,154,,22,0.515,,8
024001,2014-05-18 02:00:00,78,,18,0.294,,8
024001,2014-05-18 03:00:00,65,,13,0.304,2,10
024001,2014-05-18 04:00:00,72,,13,0.367,3,10
024001,2014-05-18 05:00:00,61,,17,0.217,1,9
024001,2014-05-18 06:00:00,78,,12,0.135,,8
024001,2014-05-18 07:00:00,93,,16,0.536,,8
024001,2014-05-18 08:00:00,54,67,18,0.598,3,8
024001,2014-05-18 09:00:00,61,69,16,0.412,12,8
024001,2014-05-18 10:00:00,52,65,15,0.497,31,10
024001,2014-05-18 11:00:00,34,49,8,0.337,42,14
024001,2014-05-18 12:00:00,34,49,8,0.337,42,14
024001,2014-05-18 13:00:00,18,23,5,0.121,36,16
024001,2014-05-18 14:00:00,21,34,4,0.077,61,16
024001,2014-05-18 15:00:00,21,54,5,0.19,51,13
024001,2014-05-18 16:00:00,14,25,3,0.268,18,10
024001,2014-05-18 17:00:00,16,24,4,0.08,27,9
024001,2014-05-18 18:00:00,23,46,8,0.398,14,10
024001,2014-05-18 19:00:00,24,45,6,0.414,9,9
024001,2014-05-18 20:00:00,28,41,11,0.456,9,10
024001,2014-05-18 21:00:00,27,48,12,0.387,8,9
024001,2014-05-18 22:00:00,26,41,14,0.382,4,8
024001,2014-05-18 23:00:00,27,50,11,0.294,3,8
024001,2014-05-19 00:00:00,25,67,5,0.078,3,8
024001,2014-05-19 01:00:00,29,,7,0.14,1,8
024001,2014-05-19 02:00:00,35,43,15,0.319,,8
024001,2014-05-19 03:00:00,26,44,9,0.075,3,8
024001,2014-05-19 04:00:00,24,31,4,,4,8
024001,2014-05-19 05:00:00,26,32,3,,3,8
024001,2014-05-19 06:00:00,31,,3,0.024,2,8
024001,2014-05-19 07:00:00,27,,7,0.048,1,7
024001,2014-05-19 08:00:00,25,34,9,0.49,3,8
024001,2014-05-19 09:00:00,31,39,10,0.595,8,8
024001,2014-05-19 10:00:00,38,55,17,0.817,18,10
024001,2014-05-19 11:00:00,38,,12,0.506,32,12
024001,2014-05-19 12:00:00,38,63,12,0.506,32,12
024001,2014-05-19 13:00:00,34,36,12,0.405,55,20
024001,2014-05-19 14:00:00,22,45,8,0.186,52,22
024001,2014-05-19 15:00:00,16,37,6,0.4,28,14
024001,2014-05-19 16:00:00,17,,9,0.275,35,14
024001,2014-05-19 17:00:00,16,25,9,0.556,26,14
024001,2014-05-19 18:00:00,20,37,16,1.127,28,15
024001,2014-05-19 19:00:00,26,51,23,0.891,42,20
024001,2014-05-19 20:00:00,32,66,22,0.817,18,21
024001,2014-05-19 21:00:00,32,66,22,0.817,18,21
024001,2014-05-19 22:00:00,39,51,23,1.359,9,16
024001,2014-05-19 23:00:00,41,46,23,1.182,3,13
024001,2014-05-20 00:00:00,64,,17,0.996,1,11
024001,2014-05-20 01:00:00,62,,17,0.906,,10
024001,2014-05-20 02:00:00,42,59,17,0.518,,10
024001,2014-05-20 03:00:00,38,56,12,0.169,1,9
024001,2014-05-20 04:00:00,41,45,12,0.172,1,8
024001,2014-05-20 05:00:00,37,37,11,0.109,,8
024001,2014-05-20 06:00:00,49,,10,0.139,,8
024001,2014-05-20 07:00:00,52,,8,0.254,,8
024001,2014-05-20 08:00:00,44,,14,0.836,3,8
024001,2014-05-20 09:00:00,58,,25,1.053,13,12
024001,2014-05-20 10:00:00,66,87,23,0.969,28,20
024001,2014-05-20 11:00:00,74,76,20,0.734,49,20
024001,2014-05-20 12:00:00,46,75,10,0.473,69,19
024001,2014-05-20 13:00:00,36,50,8,0.429,53,17
024001,2014-05-20 14:00:00,32,41,7,0.216,36,16
024001,2014-05-20 15:00:00,29,33,3,0.33,30,13
